,,0,0,,,,,,,,,,,,,,,,,,,23-Jun-20,New,,,Revisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Priority Group,Priority Date,Priority #,Area,Material,CWA #,Pipe Spec.,Painting Spec.,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,,BF,WORKABLE 4/29/20,WORKABLE 4/27/20,WORKABLE 4/13/20,WORKABLE 4/9/20,WORKABLE 4/3/20,WORKABLE 3/25/20,WORKABLE 3/23/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/12/20,WORKABLE 3/11/20,WORKABLE 3/9/20,WORKABLE 3/5/20,WORKABLE 3/4/20,WORKABLE 3/2/20,WORKABLE 2/28/20,WORKABLE 2/27/20,WORKABLE 2/26/20,WORKABLE 2/25/20,WORKABLE 2/24/20,WORKABLE 2/20/20,WORKABLE 2/18/20,WORKABLE 2/17/20,WORKABLE 2/14/20,WORKABLE 2/13/20,WORKABLE 2/11/20,WORKABLE 2/10/20,WORKABLE 2/5/20
619,619-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-P-9348-20,MK-000-P-9348-20-1,"900-P-9348-8""-T6NS5S01-ETW-2""-PF",Yes,MT,,,,MT,39,,0,,,,,,,82.48,,#N/A,#N/A,#N/A,#N/A,#N/A,619-1,619-1,619-1,619-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
620,620-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-P-9349-20,MK-000-P-9349-20-1,"900-P-9349-8""-T6NS5S01-ETW-2""-PF",Yes,MT,,,,MT,39,,0,,,,,,,46.8,,#N/A,#N/A,#N/A,#N/A,#N/A,620-1,620-1,620-1,620-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
621,621-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-P-9351-20,MK-000-P-9351-20-1,"900-P-9351-8""-T6NS5S01-ETW-2""-PF",Yes,MT,,,,MT,39,,0,,,,,,,73.08,,#N/A,#N/A,#N/A,#N/A,#N/A,621-1,621-1,621-1,621-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
622,622-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-P-9352-20,MK-000-P-9352-20-1,"900-P-9352-8""-T6NS5S01-ETW-2""-PF",Yes,MT,,,,MT,39,,0,,,,,,,54.28,,#N/A,#N/A,#N/A,#N/A,#N/A,622-1,622-1,622-1,622-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
623,623-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-P-9353-20,MK-000-P-9353-20-1,"900-P-9353-8""-T6NS5S01-ETW-2""-PF",Yes,MT,,,,MT,39,,0,,,,,,,82.48,,#N/A,#N/A,#N/A,#N/A,#N/A,623-1,623-1,623-1,623-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
624,624-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-P-9354-20,MK-000-P-9354-20-1,"900-P-9354-8""-T6NS5S01-ETW-2""-PF",Yes,MT,,,,MT,39,,0,,,,,,,46.8,,#N/A,#N/A,#N/A,#N/A,#N/A,624-1,624-1,624-1,624-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
625,625-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T3SL5S01,-,000-P-9355-20,MK-000-P-9355-20-1,"900-P-9355-8""-T3SL5S01-ETW-4""-HC",Yes,MT,,,,MT,39,,0,,,,,,,17.92,,#N/A,#N/A,#N/A,#N/A,#N/A,625-1,625-1,625-1,625-1,625-1,625-1,625-1,625-1,625-1,625-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
625,625-2,ISS,ISS,BR,2/14/2020,,2/3/2020,7,20,SS,CWA-5,T3SL5S01,-,000-P-9355-20,MK-000-P-9355-20-2,"900-P-9355-8""-T3SL5S01-ETW-4""-HC",Yes,,,,,,39,,0,,,,,,,17.92,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,625-2,#N/A,#N/A,#N/A,#N/A
625,625-3,ISS,ISS,BR,2/11/2020,,2/3/2020,7,20,SS,CWA-5,T3SL5S01,-,000-P-9355-20,MK-000-P-9355-20-3,"900-P-9355-8""-T3SL5S01-ETW-4""-HC",Yes,,,,,,39,,0,,,,,,,17.92,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,625-3,625-3
625,625-4,ISS,ISS,BR,2/14/2020,,2/3/2020,7,20,SS,CWA-5,T3SL5S01,-,000-P-9355-20,MK-000-P-9355-20-4,"900-P-9355-8""-T3SL5S01-ETW-4""-HC",Yes,,,,,,39,,0,,,,,,,26.88,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,625-4,#N/A,#N/A,#N/A,#N/A
626,626-1,ISS,ISS,BR,3/26/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-P-9773-20,MK-000-P-9773-20-1,"900-P-9773-8""-T6NS5S01-ETW-2""-PF",Yes,MT,,,,MT,39,,0,,,,,,,82.48,,#N/A,#N/A,#N/A,#N/A,#N/A,626-1,626-1,626-1,626-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
627,627-1,ISS,ISS,BR,2/11/2020,,2/3/2020,7,20,SS,CWA-5,T9SL5S01,-,000-P-9934-21,MK-000-P-9934-21-1,"900-P-9934-2''-T9SL5S01-ET-2 1/2""-HC",Yes,,,,,,39,,0,,,,,,,6.8,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,627-1,627-1
628,628-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T3CB2S01,19,000-P-20066-60,MK-000-P-20066-60-1,"2000-P-20066-4""-T3CB2S01-NT-2""-HC",,,,,,,39,,0,,,,,,,11.2,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,628-1,#N/A,#N/A,#N/A,#N/A,#N/A
629,629-1,ISS,ISS,TX,3/3/2020,,2/3/2020,3,30,CS,CWA-5,T1CB2S01,19,000-POWS-9248-30,MK-000-POWS-9248-30-1,"900-POWS-9248-6""-T1CB2S01-ETW-1 1/2""-PF",,,,,,,39,,0,,,,,,,10.464,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,629-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
630,630-1,ISS,ISS,PA,2/26/2020,,2/3/2020,8,50,CS,CWA-5,T1CS1S02,19,000-S5-9122-55,MK-000-S5-9122-55-1,"900-S5-9122-4""-T1CS1S02-NT-2""-HC",,,,,,,39,,0,,,,,,,15.68,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,630-1,630-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
631,631-1,ISS,ISS,PA,2/11/2020,,2/3/2020,5,10,CS,CWA-5,T1CS1S02,19,000-S5-9525-10,MK-000-S5-9525-10-1,"900-S5-9525-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,631-1,#N/A
631,631-2,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CS1S02,19,000-S5-9525-10,MK-000-S5-9525-10-2,"900-S5-9525-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,10.752,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,631-2,#N/A,#N/A,#N/A,#N/A,#N/A
631,631-3,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CS1S02,19,000-S5-9525-10,MK-000-S5-9525-10-3,"900-S5-9525-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,#N/A,BF,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,631-3,#N/A,#N/A,#N/A,#N/A,#N/A
632,632-1,ISS,ISS,TX,2/27/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9543-20,MK-000-S5-9543-20-1,"900-S5-9543-0.75""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,39,,0,,,,,,,11.024,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,632-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
633,633-1,ISS,ISS,TX,2/27/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9544-20,MK-000-S5-9544-20-1,"900-S5-9544-0.75""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,39,,0,,,,,,,11.872,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,633-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
634,634-1,ISS,ISS,TX,2/27/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9545-20,MK-000-S5-9545-20-1,"900-S5-9545-0.75""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,39,,0,53,2/20/2020,1,,,,11.872,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,634-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
635,635-1,ISS,ISS,PA,2/24/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-20,MK-000-S5-9547-20-1,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,635-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
635,635-2,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-20,MK-000-S5-9547-20-2,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,6.144,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,635-2,#N/A,#N/A,#N/A,#N/A,#N/A
635,635-3,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-20,MK-000-S5-9547-20-3,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,1.536,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,635-3,#N/A,#N/A,#N/A,#N/A,#N/A
636,636-1,ISS,ISS,PA,2/11/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-21,MK-000-S5-9547-21-1,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,636-1,#N/A
636,636-2,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-21,MK-000-S5-9547-21-2,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,4.608,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,636-2,#N/A,#N/A,#N/A,#N/A,#N/A
636,636-3,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-21,MK-000-S5-9547-21-3,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,4.608,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,636-3,#N/A,#N/A,#N/A,#N/A,#N/A
637,637-1,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-22,MK-000-S5-9547-22-1,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,4.432,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,637-1,#N/A,#N/A,#N/A,#N/A,#N/A
637,637-2,ISS,ISS,TX,2/24/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-22,MK-000-S5-9547-22-2,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,4.512,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,637-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
637,637-3,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-22,MK-000-S5-9547-22-3,"900-S5-9547-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,1.536,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,637-3,#N/A,#N/A,#N/A,#N/A,#N/A
638,638-1,ISS,ISS,PA,2/26/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9547-24,MK-000-S5-9547-24-1,"900-S5-9547-1""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,39,,0,,,,,,,7.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,638-1,#N/A,#N/A,#N/A,638-1,638-1,#N/A,#N/A,#N/A,#N/A,#N/A
639,639-1,ISS,ISS,TX,2/27/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9664-20,MK-000-S5-9664-20-1,"900-S5-9664-0.75''-T1CS1S02-ETW-1 1/2""-HC",,,,,,,39,,0,,,,,,,10.176,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,639-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
640,640-1,ISS,ISS,TX,2/27/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-S5-9949-20,MK-000-S5-9949-20-1,"900-S5-9949-0.75''-T1CS1S02-ETW-1 1/2""-HC",,,,,,,39,,0,,,,,,,12.72,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,640-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
641,641-1,ISS,ISS,PA,3/26/2020,,2/3/2020,5,10,CS,CWA-5,T1CS1S02,19,000-S15-9790-02,MK-000-S15-9790-02-1,"900-S15-9790-6""-T1CS1S02-ET-2 1/2""-HC",,,,,,,39,,0,,,,,,,18.016,,#N/A,#N/A,#N/A,#N/A,#N/A,641-1,#N/A,641-1,641-1,641-1,641-1,641-1,641-1,641-1,641-1,641-1,641-1,641-1,641-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
641,641-2,ISS,ISS,M,2/25/2020,,2/3/2020,5,10,CS,CWA-5,T1CS1S02,19,000-S15-9790-02,MK-000-S15-9790-02-2,"900-S15-9790-6""-T1CS1S02-ET-2 1/2""-HC",,,,,,,39,,0,,,,,,,20.016,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,641-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
642,642-1,ISS,ISS,M,2/25/2020,,2/3/2020,8,50,CS,CWA-5,T3CS1S02,-,000-S25-9126-55,MK-000-S25-9126-55-1,"900-S25-9126-4""-T3CS1S02-NT-3""-HC",,,,,,,39,,0,,,,,,,13.44,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,642-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
642,642-2,ISS,ISS,M,2/25/2020,,2/3/2020,8,50,CS,CWA-5,T3CS1S02,-,000-S25-9126-55,MK-000-S25-9126-55-2,"900-S25-9126-4""-T3CS1S02-NT-3""-HC",,,,,,,39,,0,,,,,,,8.96,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,642-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
643,643-1,ISS,ISS,M,2/25/2020,,2/3/2020,8,50,CS,CWA-5,T1CS1S02,19,000-SC-9476-55,MK-000-SC-9476-55-1,"900-SC-9476-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,10.752,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,643-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
644,644,ISS,ISS,PA,2/11/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-SC-9657-21,MK-000-SC-9657-21-1,"900-SC-9657-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,52,,1,,,,3.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,644,#N/A
644,644,ISS,ISS,PA,2/11/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-SC-9657-21,MK-000-SC-9657-21-2,"900-SC-9657-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,52,,1,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,644,#N/A
644,644-3,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-SC-9657-21,MK-000-SC-9657-21-3,"900-SC-9657-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,52,,1,,,,7.68,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,644-3,#N/A,#N/A,#N/A,#N/A,#N/A
644,644-4,ISS,ISS,PA,2/11/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-SC-9657-21,MK-000-SC-9657-21-4,"900-SC-9657-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,52,,1,,,,3.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,644-4,#N/A
645,645-1,ISS,ISS,PA,2/18/2020,,2/3/2020,7,20,CS,CWA-5,T1CS1S02,19,000-SC-9657-23,MK-000-SC-9657-23-1,"900-SC-9657-2""-T1CS1S02-ETW-2""-HC",,,,,,,39,,0,,,,,,,10.544,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,645-1,#N/A,#N/A,#N/A,#N/A,#N/A
646,646-1,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CB2S01,40,000-WF-9780-10,MK-000-WF-9780-10-1,"900-WF-9780-4""-T1CB2S01-ETW-1 1/2""-PF",,,,,,,39,,0,,,,,,,6.72,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,646-1,#N/A,#N/A,#N/A,#N/A,#N/A
647,647-1,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CB2S01,40,000-WF-9780-11,MK-000-WF-9780-11-1,"900-WF-9780-4""-T1CB2S01-ETW-1 1/2""-PF",,,,,,,39,,0,,,,,,,2.24,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,647-1,#N/A,#N/A,#N/A,#N/A,#N/A
647,647-2,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CB2S01,40,000-WF-9780-11,MK-000-WF-9780-11-2,"900-WF-9780-4""-T1CB2S01-ETW-1 1/2""-PF",,,,,,,39,,0,,,,,,,2.24,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,647-2,#N/A,#N/A,#N/A,#N/A,#N/A
648,648-1,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CB2S01,40,000-WF-9780-12,MK-000-WF-9780-12-1,"900-WF-9780-4""-T1CB2S01-ETW-1 1/2""-PF",,,,,,,39,,0,,,,,,,13.44,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,648-1,#N/A,#N/A,#N/A,#N/A,#N/A
648,648-2,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CB2S01,40,000-WF-9780-12,MK-000-WF-9780-12-2,"900-WF-9780-4""-T1CB2S01-ETW-1 1/2""-PF",,,,,,,39,,0,,,,,,,6.72,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,648-2,#N/A,#N/A,#N/A,#N/A,#N/A
648,648-3,ISS,ISS,PA,2/18/2020,,2/3/2020,5,10,CS,CWA-5,T1CB2S01,40,000-WF-9780-12,MK-000-WF-9780-12-3,"900-WF-9780-4""-T1CB2S01-ETW-1 1/2""-PF",,,,,,,39,,0,,,,,,,4.48,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,648-3,#N/A,#N/A,#N/A,#N/A,#N/A
