PIPELINE-REFERENCE,REVISION,N_S_,WELD-NO,WELD-TYPE,PIPING-SPEC,SPOOL-DRAWING-SEQUENCE-NUMBER,ISO NO,SPOOL-ID,,SCHEDULE,ok
PK102XA-C-100299.01,0,1 1/2,FA4,BW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5BW,,
PK102XA-C-100299.01,0,1 1/2,FA1,BW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5BW,,
PK102XA-C-100299.01,0,1 1/2,FA2,BW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5BW,,
PK102XA-C-100299.01,0,1 1/2,FA5,BW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5BW,,
PK102XA-C-100299.01,0,1 1/2,FA3,BW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5BW,,
PK102XA-C-100299.01,0,1 1/2,FA6,SW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5SW,,
PK102XA-C-100299.01,0,1 1/2,FA7,SW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5SW,,
PK102XA-C-100299.01,0,1 1/2,FA8,SW,FB8,62-1,62,PK102XA-C-100299.01-1,62-11.5SW,,
PK102XA-C-100299.01,0,1 1/2,FA12,SW,FB8,62-2,62,PK102XA-C-100299.01-2,62-21.5SW,,
PK102XA-C-100299.01,0,1 1/2,FA9,SW,FB8,62-2,62,PK102XA-C-100299.01-2,62-21.5SW,,
PK102XA-C-100299.01,0,4-Mar,FA10,SW,FB8,62-2,62,PK102XA-C-100299.01-2,62-243894SW,,
PK102XA-C-100299.01,0,4-Mar,FA11,SW,FB8,62-2,62,PK102XA-C-100299.01-2,62-243894SW,,
PK102XA-T-400089.01,0,1 1/2,FA2,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA4,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA3,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA8,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA7,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA5,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA1,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA6,SW,DB1,63-1,63,PK102XA-T-400089.01-1,63-11.5SW,,
PK102XA-T-400089.01,0,4-Mar,FA10,SW,DB1,63-2,63,PK102XA-T-400089.01-2,63-243894SW,,
PK102XA-T-400089.01,0,1 1/2,FA9,SW,DB1,63-2,63,PK102XA-T-400089.01-2,63-21.5SW,,
PK102XA-T-400089.01,0,1 1/2,FA12,SW,DB1,63-2,63,PK102XA-T-400089.01-2,63-21.5SW,,
PK102XA-T-400089.01,0,4-Mar,FA11,SW,DB1,63-2,63,PK102XA-T-400089.01-2,63-243894SW,,
PK103XA-CS-97376.01,0,2,FA1,BW,AB1,64-1,64,PK103XA-CS-97376.01-1,64-12BW,,
PK103XA-CS-97376.01,0,2,FA2,BW,AB1,64-1,64,PK103XA-CS-97376.01-1,64-12BW,,
PK103XA-CS-97376.01,0,4-Mar,FA3,SOF,AB1,64-2,64,PK103XA-CS-97376.01-2,64-243894SOF,,
PK103XA-CS-97376.01,0,4-Mar,FA4,SOF,AB1,64-2,64,PK103XA-CS-97376.01-2,64-243894SOF,,
PK103XA-CS-97376.01,0,4-Mar,FA6,SW,AB1,64-2,64,PK103XA-CS-97376.01-2,64-243894SW,,
PK103XA-CS-97376.01,0,4-Mar,FA5,SW,AB1,64-2,64,PK103XA-CS-97376.01-2,64-243894SW,,
PK103XA-CW-4494.01,0,20,FA4,BW,AB0,65-1,65,PK103XA-CW-4494.01-1,65-120BW,,
PK103XA-CW-4494.01,0,1 1/2,FA6,BW,AB0,65-1,65,PK103XA-CW-4494.01-1,65-11.5BW,,
PK103XA-CW-4494.01,0,20,FA3,BW,AB0,65-1,65,PK103XA-CW-4494.01-1,65-120BW,,
PK103XA-CW-4494.01,0,20,FA2,BW,AB0,65-1,65,PK103XA-CW-4494.01-1,65-120BW,,
PK103XA-CW-4494.01,0,4-Mar,FA7,OLET,AB0,65-1,65,PK103XA-CW-4494.01-1,65-143894OLET,,
PK103XA-CW-4494.01,0,1 1/2,FA5,OLET,AB0,65-1,65,PK103XA-CW-4494.01-1,65-11.5OLET,,
PK103XA-CW-4494.01,0,4-Mar,FA10,SW,AB0,65-1,65,PK103XA-CW-4494.01-1,65-143894SW,,
PK103XA-CW-4494.01,0,4-Mar,FA8,SW,AB0,65-1,65,PK103XA-CW-4494.01-1,65-143894SW,,
PK103XA-CW-4494.01,0,4-Mar,FA9,SW,AB0,65-1,65,PK103XA-CW-4494.01-1,65-143894SW,,
PK103XA-CW-4528.01,0,18,FA5,BW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-118BW,,
PK103XA-CW-4528.01,0,18,FA4,BW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-118BW,,
PK103XA-CW-4528.01,0,18,FA3,BW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-118BW,,
PK103XA-CW-4528.01,0,18,FA1,BW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-118BW,,
PK103XA-CW-4528.01,0,18,FA2,BW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-118BW,,
PK103XA-CW-4528.01,0,1 1/2,FA7,BW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-11.5BW,,
PK103XA-CW-4528.01,0,4-Mar,FA8,OLET,AB0,66-1,66,PK103XA-CW-4528.01-1,66-143894OLET,,
PK103XA-CW-4528.01,0,1 1/2,FA6,OLET,AB0,66-1,66,PK103XA-CW-4528.01-1,66-11.5OLET,,
PK103XA-CW-4528.01,0,4-Mar,FA9,SW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-143894SW,,
PK103XA-CW-4528.01,0,4-Mar,FA11,SW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-143894SW,,
PK103XA-CW-4528.01,0,4-Mar,FA10,SW,AB0,66-1,66,PK103XA-CW-4528.01-1,66-143894SW,,
PK103XA-CW-97424.01,0,10,FA4,BW,AB0,67-1,67,PK103XA-CW-97424.01-1,67-110BW,,
PK103XA-CW-97424.01,0,10,FA5,BW,AB0,67-1,67,PK103XA-CW-97424.01-1,67-110BW,,
PK103XA-CW-97424.01,0,10,FA3,BW,AB0,67-1,67,PK103XA-CW-97424.01-1,67-110BW,,
PK103XA-CW-97424.01,0,10,FA2,BW,AB0,67-1,67,PK103XA-CW-97424.01-1,67-110BW,,
PK103XA-CW-97424.01,0,10,FA1,BW,AB0,67-1,67,PK103XA-CW-97424.01-1,67-110BW,,
PK103XA-CW-97424.01,0,6,FA6,SOB,AB0,67-1,67,PK103XA-CW-97424.01-1,67-16SOB,,
PK103XA-PL-4396.01,1,16,FA8,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-116BW,,
PK103XA-PL-4396.01,1,12,FA7,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-112BW,,
PK103XA-PL-4396.01,1,12,FA6,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-112BW,,
PK103XA-PL-4396.01,1,12,FA5,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-112BW,,
PK103XA-PL-4396.01,1,12,FA4,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-112BW,,
PK103XA-PL-4396.01,1,12,FA3,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-112BW,,
PK103XA-PL-4396.01,1,12,FA2,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-112BW,,
PK103XA-PL-4396.01,1,12,FA1,BW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-112BW,,
PK103XA-PL-4396.01,1,10,FA10,N90,AF1,68-1,68,PK103XA-PL-4396.01-1,68-110N90,,
PK103XA-PL-4396.01,1,10,FA11,N90,AF1,68-1,68,PK103XA-PL-4396.01-1,68-110N90,,
PK103XA-PL-4396.01,1,10,FA12,N90,AF1,68-1,68,PK103XA-PL-4396.01-1,68-110N90,,
PK103XA-PL-4396.01,1,10,FA9,N90,AF1,68-1,68,PK103XA-PL-4396.01-1,68-110N90,,
PK103XA-PL-4396.01,1,4-Mar,FA13,OLET,AF1,68-1,68,PK103XA-PL-4396.01-1,68-143894OLET,,
PK103XA-PL-4396.01,1,4-Mar,FA16,SW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-143894SW,,
PK103XA-PL-4396.01,1,4-Mar,FA14,SW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-143894SW,,
PK103XA-PL-4396.01,1,4-Mar,FA15,SW,AF1,68-1,68,PK103XA-PL-4396.01-1,68-143894SW,,
PK103XA-PL-4398.01,0,1 1/2,FA8,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-4398.01,0,1 1/2,FA3,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-4398.01,0,1 1/2,FA7,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-4398.01,0,1 1/2,FA5,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-4398.01,0,1 1/2,FA2,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-4398.01,0,1 1/2,FA1,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-4398.01,0,1 1/2,FA4,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-4398.01,0,1 1/2,FA6,SW,AF1,69-1,69,PK103XA-PL-4398.01-1,69-11.5SW,,
PK103XA-PL-97368.01,0,12,FA2,BW,AF1,70-1,70,PK103XA-PL-97368.01-1,70-112BW,,
PK103XA-PL-97368.01,0,12,FA6,BW,AF1,70-1,70,PK103XA-PL-97368.01-1,70-112BW,,
PK103XA-PL-97368.01,0,12,FA5,BW,AF1,70-1,70,PK103XA-PL-97368.01-1,70-112BW,,
PK103XA-PL-97368.01,0,12,FA3,BW,AF1,70-1,70,PK103XA-PL-97368.01-1,70-112BW,,
PK103XA-PL-97368.01,0,1 1/2,FA9,BW,AF1,70-1,70,PK103XA-PL-97368.01-1,70-11.5BW,,
PK103XA-PL-97368.01,0,12,FA1,BW,AF1,70-1,70,PK103XA-PL-97368.01-1,70-112BW,,
PK103XA-PL-97368.01,0,12,FA4,BW,AF1,70-1,70,PK103XA-PL-97368.01-1,70-112BW,,
PK103XA-PL-97368.01,0,1 1/2,FA8,OLET,AF1,70-1,70,PK103XA-PL-97368.01-1,70-11.5OLET,,
PK103XA-PL-97368.02,0,12,FA4,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-112BW,,
PK103XA-PL-97368.02,0,8,FA8,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-18BW,,
PK103XA-PL-97368.02,0,12,FA7,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-112BW,,
PK103XA-PL-97368.02,0,1 1/2,FA10,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-11.5BW,,
PK103XA-PL-97368.02,0,12,FA6,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-112BW,,
PK103XA-PL-97368.02,0,12,FA3,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-112BW,,
PK103XA-PL-97368.02,0,12,FA2,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-112BW,,
PK103XA-PL-97368.02,0,12,FA1,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-112BW,,
PK103XA-PL-97368.02,0,12,FA5,BW,AF1,71-1,71,PK103XA-PL-97368.02-1,71-112BW,,
PK103XA-PL-97368.02,0,1 1/2,FA9,OLET,AF1,71-1,71,PK103XA-PL-97368.02-1,71-11.5OLET,,
PK104XA-CNV-107.01,0,6,FA4,SOF,N,72-1,72,PK104XA-CNV-107.01-1,72-16SOF,,
PK104XA-CNV-107.01,0,6,FA3,SOF,N,72-1,72,PK104XA-CNV-107.01-1,72-16SOF,,
PK104XA-CNV-107.01,0,6,FA2,SOF,N,72-1,72,PK104XA-CNV-107.01-1,72-16SOF,,
PK104XA-CNV-107.01,0,6,FA1,SOF,N,72-1,72,PK104XA-CNV-107.01-1,72-16SOF,,
PK104XA-CNV-107.01,0,6,FA6,SOF,N,72-2,72,PK104XA-CNV-107.01-2,72-26SOF,,
PK104XA-CNV-107.01,0,6,FA7,SOF,N,72-2,72,PK104XA-CNV-107.01-2,72-26SOF,,
PK104XA-CNV-107.01,0,6,FA5,SOF,N,72-2,72,PK104XA-CNV-107.01-2,72-26SOF,,
PK104XA-CNV-107.01,0,6,FA8,SOF,N,72-2,72,PK104XA-CNV-107.01-2,72-26SOF,,
PK104XA-CNV-107.01,0,6,FA12,SOF,N,72-3,72,PK104XA-CNV-107.01-3,72-36SOF,,
PK104XA-CNV-107.01,0,6,FA11,SOF,N,72-3,72,PK104XA-CNV-107.01-3,72-36SOF,,
PK104XA-CNV-107.01,0,6,FA10,SOF,N,72-3,72,PK104XA-CNV-107.01-3,72-36SOF,,
PK104XA-CNV-107.01,0,6,FA9,SOF,N,72-3,72,PK104XA-CNV-107.01-3,72-36SOF,,
PK104XA-CNV-107.01,0,6,FA15,SOF,N,72-4,72,PK104XA-CNV-107.01-4,72-46SOF,,
PK104XA-CNV-107.01,0,6,FA14,SOF,N,72-4,72,PK104XA-CNV-107.01-4,72-46SOF,,
PK104XA-CNV-107.01,0,6,FA13,SOF,N,72-4,72,PK104XA-CNV-107.01-4,72-46SOF,,
PK104XA-CNV-107.01,0,6,FA16,SOF,N,72-4,72,PK104XA-CNV-107.01-4,72-46SOF,,
PK104XA-CNV-107.02,0,6,FA3,SOF,N,73-1,73,PK104XA-CNV-107.02-1,73-16SOF,,
PK104XA-CNV-107.02,0,6,FA4,SOF,N,73-1,73,PK104XA-CNV-107.02-1,73-16SOF,,
PK104XA-CNV-107.02,0,6,FA1,SOF,N,73-1,73,PK104XA-CNV-107.02-1,73-16SOF,,
PK104XA-CNV-107.02,0,6,FA2,SOF,N,73-1,73,PK104XA-CNV-107.02-1,73-16SOF,,
PK104XA-CNV-301.01,0,8,FA1,SOF,N,74-1,74,PK104XA-CNV-301.01-1,74-18SOF,,
PK104XA-CNV-301.01,0,8,FA2,SOF,N,74-1,74,PK104XA-CNV-301.01-1,74-18SOF,,
PK104XA-CNV-301.01,0,8,FA3,SOF,N,74-1,74,PK104XA-CNV-301.01-1,74-18SOF,,
PK104XA-CNV-301.01,0,8,FA4,SOF,N,74-1,74,PK104XA-CNV-301.01-1,74-18SOF,,
PK104XA-CNV-301.01,0,8,FA7,SOF,N,74-2,74,PK104XA-CNV-301.01-2,74-28SOF,,
PK104XA-CNV-301.01,0,8,FA5,SOF,N,74-2,74,PK104XA-CNV-301.01-2,74-28SOF,,
PK104XA-CNV-301.01,0,8,FA6,SOF,N,74-2,74,PK104XA-CNV-301.01-2,74-28SOF,,
PK104XA-CNV-301.01,0,8,FA8,SOF,N,74-2,74,PK104XA-CNV-301.01-2,74-28SOF,,
PK104XA-CNV-301.01,0,8,FA10,SOF,N,74-3,74,PK104XA-CNV-301.01-3,74-38SOF,,
PK104XA-CNV-301.01,0,8,FA9,SOF,N,74-3,74,PK104XA-CNV-301.01-3,74-38SOF,,
PK104XA-CNV-301.01,0,8,FA12,SOF,N,74-3,74,PK104XA-CNV-301.01-3,74-38SOF,,
PK104XA-CNV-301.01,0,8,FA11,SOF,N,74-3,74,PK104XA-CNV-301.01-3,74-38SOF,,
PK104XA-CNV-301.01,0,8,FA13,SOF,N,74-4,74,PK104XA-CNV-301.01-4,74-48SOF,,
PK104XA-CNV-301.01,0,8,FA14,SOF,N,74-4,74,PK104XA-CNV-301.01-4,74-48SOF,,
PK104XA-CNV-301.01,0,8,FA15,SOF,N,74-4,74,PK104XA-CNV-301.01-4,74-48SOF,,
PK104XA-CNV-301.01,0,8,FA16,SOF,N,74-4,74,PK104XA-CNV-301.01-4,74-48SOF,,
PK104XA-CNV-301.02,0,8,FA2,SOF,N,75-1,75,PK104XA-CNV-301.02-1,75-18SOF,,
PK104XA-CNV-301.02,0,8,FA1,SOF,N,75-1,75,PK104XA-CNV-301.02-1,75-18SOF,,
PK104XA-CNV-301.02,0,8,FA4,SOF,N,75-1,75,PK104XA-CNV-301.02-1,75-18SOF,,
PK104XA-CNV-301.02,0,8,FA3,SOF,N,75-1,75,PK104XA-CNV-301.02-1,75-18SOF,,
PK104XA-CNV-310.01,0,2 1/2,FA3,SOF,N,76-1,76,PK104XA-CNV-310.01-1,76-12.5SOF,,
PK104XA-CNV-310.01,0,2 1/2,FA2,SOF,N,76-1,76,PK104XA-CNV-310.01-1,76-12.5SOF,,
PK104XA-CNV-310.01,0,2 1/2,FA1,SOF,N,76-1,76,PK104XA-CNV-310.01-1,76-12.5SOF,,
PK104XA-CNV-310.01,0,2 1/2,FA4,SOF,N,76-1,76,PK104XA-CNV-310.01-1,76-12.5SOF,,
PK104XA-CNV-325.01,0,10,FA2,SOF,N,77-1,77,PK104XA-CNV-325.01-1,77-110SOF,,
PK104XA-CNV-325.01,0,10,FA1,SOF,N,77-1,77,PK104XA-CNV-325.01-1,77-110SOF,,
PK104XA-CNV-325.01,0,10,FA3,SOF,N,77-1,77,PK104XA-CNV-325.01-1,77-110SOF,,
PK104XA-CNV-325.01,0,10,FA4,SOF,N,77-1,77,PK104XA-CNV-325.01-1,77-110SOF,,
PK104XA-CNV-325.01,0,10,FA7,SOF,N,77-2,77,PK104XA-CNV-325.01-2,77-210SOF,,
PK104XA-CNV-325.01,0,10,FA5,SOF,N,77-2,77,PK104XA-CNV-325.01-2,77-210SOF,,
PK104XA-CNV-325.01,0,10,FA6,SOF,N,77-2,77,PK104XA-CNV-325.01-2,77-210SOF,,
PK104XA-CNV-325.02,0,10,FA1,SOF,N,78-1,78,PK104XA-CNV-325.02-1,78-110SOF,,
PK104XA-CNV-325.02,0,10,FA2,SOF,N,78-1,78,PK104XA-CNV-325.02-1,78-110SOF,,
PK104XA-CNV-325.02,0,10,FA3,SOF,N,78-1,78,PK104XA-CNV-325.02-1,78-110SOF,,
PK104XA-CNV-325.02,0,10,FA4,SOF,N,78-1,78,PK104XA-CNV-325.02-1,78-110SOF,,
PK104XA-CNV-325.03,0,10,FA1,SOF,N,79-1,79,PK104XA-CNV-325.03-1,79-110SOF,,
PK104XA-CNV-325.03,0,10,FA2,SOF,N,79-1,79,PK104XA-CNV-325.03-1,79-110SOF,,
PK104XA-CNV-325.03,0,10,FA3,SOF,N,79-1,79,PK104XA-CNV-325.03-1,79-110SOF,,
PK104XA-CNV-325.03,0,10,FA4,SOF,N,79-1,79,PK104XA-CNV-325.03-1,79-110SOF,,
PK104XA-CNV-325.04,0,10,FA2,SOF,N,80-1,80,PK104XA-CNV-325.04-1,80-110SOF,,
PK104XA-CNV-325.04,0,10,FA3,SOF,N,80-1,80,PK104XA-CNV-325.04-1,80-110SOF,,
PK104XA-CNV-325.04,0,10,FA4,SOF,N,80-1,80,PK104XA-CNV-325.04-1,80-110SOF,,
PK104XA-CNV-325.04,0,10,FA1,SOF,N,80-1,80,PK104XA-CNV-325.04-1,80-110SOF,,
PK104XA-CNV-325.05,0,10,FA3,SOF,N,81-1,81,PK104XA-CNV-325.05-1,81-110SOF,,
PK104XA-CNV-325.05,0,10,FA2,SOF,N,81-1,81,PK104XA-CNV-325.05-1,81-110SOF,,
PK104XA-CNV-325.05,0,10,FA4,SOF,N,81-1,81,PK104XA-CNV-325.05-1,81-110SOF,,
PK104XA-CNV-325.05,0,10,FA1,SOF,N,81-1,81,PK104XA-CNV-325.05-1,81-110SOF,,
PK104XA-CNV-325.13,0,10,FA1,SOF,N,82-1,82,PK104XA-CNV-325.13-1,82-110SOF,,
PK104XA-CNV-325.13,0,10,FA3,SOF,N,82-1,82,PK104XA-CNV-325.13-1,82-110SOF,,
PK104XA-CNV-325.13,0,10,FA4,SOF,N,82-1,82,PK104XA-CNV-325.13-1,82-110SOF,,
PK104XA-CNV-325.13,0,10,FA2,SOF,N,82-1,82,PK104XA-CNV-325.13-1,82-110SOF,,
PK104XA-CNV-325.14,0,10,FA1,SOF,N,83-1,83,PK104XA-CNV-325.14-1,83-110SOF,,
PK104XA-CNV-325.14,0,10,FA2,SOF,N,83-1,83,PK104XA-CNV-325.14-1,83-110SOF,,
PK104XA-CNV-325.14,0,10,FA3,SOF,N,83-1,83,PK104XA-CNV-325.14-1,83-110SOF,,
PK104XA-CNV-325.14,0,10,FA4,SOF,N,83-1,83,PK104XA-CNV-325.14-1,83-110SOF,,
PK104XA-CNV-325.15,0,10,FA1,SOF,N,84-1,84,PK104XA-CNV-325.15-1,84-110SOF,,
PK104XA-CNV-325.15,0,10,FA2,SOF,N,84-1,84,PK104XA-CNV-325.15-1,84-110SOF,,
PK104XA-CNV-325.15,0,10,FA3,SOF,N,84-1,84,PK104XA-CNV-325.15-1,84-110SOF,,
PK104XA-CNV-325.15,0,10,FA4,SOF,N,84-1,84,PK104XA-CNV-325.15-1,84-110SOF,,
PK104XA-CNV-325.18,0,10,FA1,SOF,N,85-1,85,PK104XA-CNV-325.18-1,85-110SOF,,
PK104XA-CNV-325.18,0,10,FA2,SOF,N,85-1,85,PK104XA-CNV-325.18-1,85-110SOF,,
PK104XA-CNV-325.18,0,10,FA3,SOF,N,85-1,85,PK104XA-CNV-325.18-1,85-110SOF,,
PK104XA-CNV-325.18,0,10,FA4,SOF,N,85-1,85,PK104XA-CNV-325.18-1,85-110SOF,,
PK104XA-CNV-1603.01,0,10,FA2,SOF,N,86-1,86,PK104XA-CNV-1603.01-1,86-110SOF,,
PK104XA-CNV-1603.01,0,10,FA1,SOF,N,86-1,86,PK104XA-CNV-1603.01-1,86-110SOF,,
PK104XA-CNV-1603.01,0,10,FA4,SOF,N,86-1,86,PK104XA-CNV-1603.01-1,86-110SOF,,
PK104XA-CNV-1603.01,0,10,FA3,SOF,N,86-1,86,PK104XA-CNV-1603.01-1,86-110SOF,,
PK104XA-CNV-1603.01,0,10,FA8,SOF,N,86-2,86,PK104XA-CNV-1603.01-2,86-210SOF,,
PK104XA-CNV-1603.01,0,10,FA7,SOF,N,86-2,86,PK104XA-CNV-1603.01-2,86-210SOF,,
PK104XA-CNV-1603.01,0,10,FA6,SOF,N,86-2,86,PK104XA-CNV-1603.01-2,86-210SOF,,
PK104XA-CNV-1603.01,0,10,FA5,SOF,N,86-2,86,PK104XA-CNV-1603.01-2,86-210SOF,,
PK104XA-CNV-1603.01,0,10,FA9,SOF,N,86-3,86,PK104XA-CNV-1603.01-3,86-310SOF,,
PK104XA-CNV-1603.01,0,10,FA12,SOF,N,86-3,86,PK104XA-CNV-1603.01-3,86-310SOF,,
PK104XA-CNV-1603.01,0,10,FA11,SOF,N,86-3,86,PK104XA-CNV-1603.01-3,86-310SOF,,
PK104XA-CNV-1603.01,0,10,FA10,SOF,N,86-3,86,PK104XA-CNV-1603.01-3,86-310SOF,,
PK104XA-CNV-1603.02,0,10,FA1,SOF,N,87-1,87,PK104XA-CNV-1603.02-1,87-110SOF,,
PK104XA-CNV-1603.02,0,10,FA2,SOF,N,87-1,87,PK104XA-CNV-1603.02-1,87-110SOF,,
PK104XA-CNV-1603.02,0,10,FA4,SOF,N,87-1,87,PK104XA-CNV-1603.02-1,87-110SOF,,
PK104XA-CNV-1603.02,0,10,FA3,SOF,N,87-1,87,PK104XA-CNV-1603.02-1,87-110SOF,,
PK104XA-CNV-3519A.01,0,2,FA4,BW,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12BW,STD,
PK104XA-CNV-3519A.01,0,2,FA8,BW,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12BW,STD,
PK104XA-CNV-3519A.01,0,2,FA7,BW,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12BW,STD,
PK104XA-CNV-3519A.01,0,2,FA3,BW,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12BW,STD,
PK104XA-CNV-3519A.01,0,2,FA6,BW,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12BW,STD,
PK104XA-CNV-3519A.01,0,2,FA5,BW,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12BW,STD,
PK104XA-CNV-3519A.01,0,2,FA9,SOF,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12SOF,,
PK104XA-CNV-3519A.01,0,2,FA10,SOF,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12SOF,,
PK104XA-CNV-3519A.01,0,2,FA2,SOF,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12SOF,,
PK104XA-CNV-3519A.01,0,2,FA1,SOF,N,88-1,88,PK104XA-CNV-3519A.01-1,88-12SOF,,
PK104XA-CNV-3520A.01,0,2,FA5,BW,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12BW,STD,
PK104XA-CNV-3520A.01,0,2,FA8,BW,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12BW,STD,
PK104XA-CNV-3520A.01,0,2,FA6,BW,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12BW,STD,
PK104XA-CNV-3520A.01,0,2,FA4,BW,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12BW,STD,
PK104XA-CNV-3520A.01,0,2,FA3,BW,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12BW,STD,
PK104XA-CNV-3520A.01,0,2,FA7,BW,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12BW,STD,
PK104XA-CNV-3520A.01,0,2,FA10,SOF,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12SOF,,
PK104XA-CNV-3520A.01,0,2,FA9,SOF,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12SOF,,
PK104XA-CNV-3520A.01,0,2,FA2,SOF,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12SOF,,
PK104XA-CNV-3520A.01,0,2,FA1,SOF,N,89-1,89,PK104XA-CNV-3520A.01-1,89-12SOF,,
PK104XA-CNV-3521A.01,0,2,FA7,BW,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12BW,STD,
PK104XA-CNV-3521A.01,0,2,FA8,BW,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12BW,STD,
PK104XA-CNV-3521A.01,0,2,FA5,BW,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12BW,STD,
PK104XA-CNV-3521A.01,0,2,FA4,BW,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12BW,STD,
PK104XA-CNV-3521A.01,0,2,FA3,BW,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12BW,STD,
PK104XA-CNV-3521A.01,0,2,FA6,BW,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12BW,STD,
PK104XA-CNV-3521A.01,0,2,FA1,SOF,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12SOF,,
PK104XA-CNV-3521A.01,0,2,FA10,SOF,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12SOF,,
PK104XA-CNV-3521A.01,0,2,FA9,SOF,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12SOF,,
PK104XA-CNV-3521A.01,0,2,FA2,SOF,N,90-1,90,PK104XA-CNV-3521A.01-1,90-12SOF,,
