BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH,, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,l
PIPING/FIELD/J04/335FC,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,335FC,,-,FB8,1,None,,
PIPING/FIELD/J04/335FD,1,1792-PDI-10140A_TAPH~3/4,4-Mar,"- PRESSURE TRANSMITTER BY INSTRUMENTS    - OE Status in model  1 - OE Status in catalog  1 1792 PDI 10140A_TAPH 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,335FD,,-,FB8,1,None,,
PIPING/FIELD/J04/340F,1,PBSBXCAAZZIAIZ~3,3,"- SPCR PDL; ASME B16.48; RF; CL 150; SS PL ASTM A240-304/304L (DUAL-STAMPED) - L45BF3F 3""",1,ea,1,FITTINGS,340F,,-,FB8,1,None,,
PIPING/FIELD/J04/340FA,1,PBBBXCAAZZIAIZ~3,3,"- BLNK PDL; ASME B16.48; RF; CL 150; SS PL ASTM A240-304/304L (DUAL-STAMPED) - L45BF3G 3""",1,ea,1,FITTINGS,340FA,,-,FB8,1,None,,
PIPING/FIELD/J04/342FA,1,VBCAUAAITLZ024~3,3,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3""",1,ea,1,VALVES / IN-LINE ITEMS,342FA,,-,FB8,1,None,,
PIPING/FIELD/J04/342FB,1,1792-LSLL-160~2,2,"- LEVEL TRANSMITTER BY INSTRUMENTS    - OE Status in model  39 - OE Status in catalog  39 1792 LSLL 160 2""",1,ea,1,VALVES / IN-LINE ITEMS,342FB,,-,FB8,1,None,,
PIPING/FIELD/J04/342FC,1,VBCAUAAITLZ024~3,3,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3""",1,ea,1,VALVES / IN-LINE ITEMS,342FC,,-,FB8,1,None,,
PIPING/FIELD/J04/343FA,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,343FA,,-,FB8,1,None,,
PIPING/FIELD/J04/343FB,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,343FB,,-,FB8,1,None,,
PIPING/FIELD/J04/343FC,1,1792-LG-159A~3/4,4-Mar,"- FLOW METER BY INSTRUMENTS    - OE Status in model  3 - OE Status in catalog  3 1792 LG 159A 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,343FC,,-,FB8,1,None,,
PIPING/FIELD/J04/343FD,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,343FD,,-,FB8,1,None,,
PIPING/FIELD/J04/343FE,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,343FE,,-,FB8,1,None,,
PIPING/FIELD/J04/344FA,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,344FA,,-,FB8,1,None,,
PIPING/FIELD/J04/344FB,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,344FB,,-,FB8,1,None,,
PIPING/FIELD/J04/344FC,1,1792-LG-159B~3/4,4-Mar,"- FLOW METER BY INSTRUMENTS    - OE Status in model  1 - OE Status in catalog  3 1792 LG 159B 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,344FC,,-,FB8,1,None,,
PIPING/FIELD/J04/344FD,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,344FD,,-,FB8,1,None,,
PIPING/FIELD/J04/344FE,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,344FE,,-,FB8,1,None,,
PIPING/FIELD/J04/345F,1,VBCAUAAITLZ024~2,2,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 2""",1,ea,1,VALVES / IN-LINE ITEMS,345F,,-,FB8,1,None,,
PIPING/FIELD/J04/358F,1,VBCAUAAITLZ024~2,2,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 2""",1,ea,1,VALVES / IN-LINE ITEMS,358F,,-,FB8,1,None,,
PIPING/FIELD/J04/375F,1,VBCAUAAITLZ024~1,1,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 1""",1,ea,1,VALVES / IN-LINE ITEMS,375F,,-,FB8,1,None,,
PIPING/FIELD/J05/14F,1,VBCAUAAITLZ024~1,1,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 1""",1,ea,1,VALVES / IN-LINE ITEMS,14F,,-,FB8,1,None,,
PIPING/FIELD/J05/15F,1,VBCAUAAITLZ024~1 1/2,1 1/2,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 1 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,15F,,-,FB8,1,None,,
PIPING/FIELD/J05/17F,1,VBCAUAAITLZ024~1,1,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 1""",1,ea,1,VALVES / IN-LINE ITEMS,17F,,-,FB8,1,None,,
PIPING/FIELD/J05/18F,1,VBCAUAAITLZ024~1 1/2,1 1/2,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 1 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,18F,,-,FB8,1,None,,
PIPING/FIELD/J05/19F,1,VBCAUAAITLZ024~1,1,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 1""",1,ea,1,VALVES / IN-LINE ITEMS,19F,,-,FB8,1,None,,
PIPING/FIELD/J05/20F,1,VBCAUAAITLZ024~1,1,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 1""",1,ea,1,VALVES / IN-LINE ITEMS,20F,,-,FB8,1,None,,
PIPING/FIELD/J05/61F,1,VBCAUAAITLZ024~3/4,4-Mar,"- BAGKCN BALL VALVE; ASME CL 150; FLGD RF; SS; LVR HDL OPR; FULL PORT  - OE Status  0 CUST TAG: FB8:L25BH3AF - L25BH3AF 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,61F,,-,FB8,1,None,,
PIPING/FIELD/J05/62F,1,PTPVAGRTZZIAJZ~3/4,4-Mar,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; SS ASTM A182 GR F316/F316L (DUAL-STAMPED) - L370HBW 3/4""",1,ea,1,FITTINGS,62F,,-,FB8,1,None,,
PIPING/FIELD/J06/2131F,1,PPARCACDBGAAEZ~1,1,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1""",17.2,ft,1,PIPE,2131F,,-,CA4,1,XS,,
PIPING/FIELD/J06/2131F,2,PWSCERRACAAAEZ~1 1/2X1,1 1/2X1,"- SWG NIP CONC SMLS; MSS SP-95; TBE; XS; CS ASTM A234 GR WPB GALV - L35GCBQ 1 1/2X1""",1,ea,1,FITTINGS,2131F,,-,CA4,1,XS,,
PIPING/FIELD/J06/2131F,3,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,4,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,5,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,6,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,7,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,8,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,9,VG8EMEABVAZ001~1,1,"- GZQFAE GATE VALVE; MSS CL 150; FNPT; BRONZE; HNDWHL OPR  - OE Status  0 CUST TAG: CA4:L20B5OA6 - L20B5OA6 1""",1,ea,1,VALVES / IN-LINE ITEMS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,10,GLPS-XWP10A.FF_2131F~1,1,"- XWP10-A-C-90-12-0.18-D 1""",1,ea,1,SUPPORTS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2131F,12,XWP10-A-C-90-12-0.18-E_2131F~1,1,- XWP10-A-C-90-12-0.18-E_2131F~1,1,ea,1,SUPPORTS,2131F,,-,CA4,1,None,,
PIPING/FIELD/J06/2138F,1,PTPVAGRTZZAACZ~1,1,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1""",1,ea,1,FITTINGS,2138F,,-,AJ2,1,None,,
PIPING/FIELD/J06/2138F,2,PFXCADADZZAACZ~1 1/2X1,1 1/2X1,"- FLG THD RED; RF; ASME B16.5; CL 600; CS ASTM A105N 1 1/2X1""",1,ea,1,FLANGES,2138F,,-,AJ2,1,None,,
PIPING/FIELD/J06/2139F,1,1792-LG-16041~2,2,"- LEVEL GAUGE BY INSTRUMENTS    - OE Status in model  1 - OE Status in catalog  1 2""",1,ea,1,VALVES / IN-LINE ITEMS,2139F,,-,AJ2,1,None,,
PIPING/FIELD/J06/2139FA,1,VGCDHADAIAZ010~2,2,"- GDAABL GATE VALVE; ASME CL 600; FLGD RF; CS; HNDWHL OPR; FULL PORT  - OE Status  0 CUST TAG: AJ2:L20JA3ED - L20JA3ED 2""",1,ea,1,VALVES / IN-LINE ITEMS,2139FA,,-,AJ2,1,None,,
PIPING/FIELD/J06/2139FB,1,VGCDHADAIAZ010~2,2,"- GDAABL GATE VALVE; ASME CL 600; FLGD RF; CS; HNDWHL OPR; FULL PORT  - OE Status  0 CUST TAG: AJ2:L20JA3ED - L20JA3ED 2""",1,ea,1,VALVES / IN-LINE ITEMS,2139FB,,-,AJ2,1,None,,
PIPING/FIELD/J06/2140F,1,1792-LE-16040~2,2,"- LEVEL TRANSMITTER BY INSTRUMENTS    - OE Status in model  3 - OE Status in catalog  39 2""",1,ea,1,VALVES / IN-LINE ITEMS,PM101XA-TR-V1650AL.01-1,,-,AJ2,1,None,,
PIPING/FIELD/J06/2144F,1,PPARCACDBGAAEZ~1,1,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1""",2.3,ft,1,PIPE,2144F,,-,CA4,1,XS,,
PIPING/FIELD/J06/2144F,2,CTPIPE~1,1,"- CORPORATE TEMPLATE PIPE STD WT - 1""",4.9,ft,1,PIPE,2144F,,-,CA4,1,STD,,
PIPING/FIELD/J06/2144F,3,PPARCACDBGAAEZ~1,1,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1""",5.5,ft,1,PIPE,2144F,,-,CA4,1,XS,,
PIPING/FIELD/J06/2144F,4,CTPIPE~1,1,"- CORPORATE TEMPLATE PIPE STD WT - 1""",0.4,ft,1,PIPE,2144F,,-,CA4,1,STD,,
PIPING/FIELD/J06/2144F,5,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2144F,,-,CA4,1,None,,
PIPING/FIELD/J06/2144F,6,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,2144F,,-,CA4,1,None,,
PIPING/FIELD/J06/2144F,7,PTEAABABZZWLBZ~1,1,"- CPLG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L34F3AH 1""",1,ea,1,FITTINGS,2144F,,-,CA4,1,None,,
PIPING/FIELD/J06/2144F,8,VBBZZHCBZLZ001~1,1,"- BVQKAI BALL VALVE; 400 LB WOG; FNPT; BRONZE; LVR HDL OPR; REG PORT; FOR UTILITY SERVICE ONLY  - OE Status  0 CUST TAG: CA4:L25G50CV - L25G50CV 1""",1,ea,1,VALVES / IN-LINE ITEMS,2144F,,-,CA4,1,None,,
PIPING/FIELD/J06/2144F,9,VBBZZHCBZLZ001~1,1,"- BVQKAI BALL VALVE; 400 LB WOG; FNPT; BRONZE; LVR HDL OPR; REG PORT; FOR UTILITY SERVICE ONLY  - OE Status  0 CUST TAG: CA4:L25G50CV - L25G50CV 1""",1,ea,1,VALVES / IN-LINE ITEMS,2144F,,-,CA4,1,None,,
PIPING/FIELD/J06/2144F,10,GLPS-XWP10D.FF_2144F~1,1,"- XWP10-D-C-NA-18-0.13-E 1""",1,ea,1,SUPPORTS,2144F,,-,CA4,1,None,,
PIPING/FIELD/J06/2144F,11,GLPS-XWP10D.FF_2144F~1,1,"- XWP10-D-C-NA-18-0.13-E 1""",1,ea,1,SUPPORTS,2144F,,-,CA4,1,None,,
PIPING/FIELD/J06/214FA,1,PTLAABABZZWLBZ~2,2,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 2""",1,ea,1,FITTINGS,214FA,,-,CA4,1,None,,
PIPING/FIELD/J06/214FB,1,PTLAABABZZWLBZ~2,2,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 2""",1,ea,1,FITTINGS,214FB,,-,CA4,1,None,,
PIPING/FIELD/J06/214FC,1,PTLAABABZZWLBZ~2,2,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 2""",1,ea,1,FITTINGS,214FC,,-,CA4,1,None,,
PIPING/FIELD/J06/214FD,1,PPARCACDBGAAEZ~2,2,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 2""",5.2,ft,1,PIPE,214FD,,-,CA4,1,XS,,
PIPING/FIELD/J06/214FD,2,PTTBABABZZWLBZ~2X1/2,2X1/2,"- TEE RED; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L31F3AD 2X1/2""",1,ea,1,FITTINGS,214FD,,-,CA4,1,None,,
PIPING/FIELD/J06/214FE,1,PTTBABABZZWLBZ~2X1/2,2X1/2,"- TEE RED; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L31F3AD 2X1/2""",1,ea,1,FITTINGS,214FE,,-,CA4,1,None,,
PIPING/FIELD/J06/214FF,1,PPARCACDBGAAEZ~2,2,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 2""",14.4,ft,1,PIPE,214FF,,-,CA4,1,XS,,
PIPING/FIELD/J06/214FF,2,PTEAABABZZWLBZ~2,2,"- CPLG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L34F3AH 2""",1,ea,1,FITTINGS,214FF,,-,CA4,1,None,,
PIPING/FIELD/J06/214FG,1,PTTBABABZZWLBZ~2X1/2,2X1/2,"- TEE RED; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L31F3AD 2X1/2""",1,ea,1,FITTINGS,214FG,,-,CA4,1,None,,
PIPING/FIELD/J06/214FH,1,PTLAABABZZWLBZ~2,2,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 2""",1,ea,1,FITTINGS,214FH,,-,CA4,1,None,,
PIPING/FIELD/J06/214FJ,1,PTLAABABZZWLBZ~2,2,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 2""",1,ea,1,FITTINGS,214FJ,,-,CA4,1,None,,
PIPING/FIELD/J06/214FK,1,PPARCACDBGAAEZ~2,2,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 2""",1.9,ft,1,PIPE,214FK,,-,CA4,1,XS,,
PIPING/FIELD/J06/214FK,2,PTTBABABZZWLBZ~2X1,2X1,"- TEE RED; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L31F3AD 2X1""",1,ea,1,FITTINGS,214FK,,-,CA4,1,None,,
PIPING/FIELD/J06/214FK,3,PTEAABABZZWLBZ~2,2,"- CPLG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L34F3AH 2""",1,ea,1,FITTINGS,214FK,,-,CA4,1,None,,
PIPING/FIELD/J06/214FK,4,PTPHAIGAZZWLBZ~2,2,"- PLG HEX HD; ASME B16.14; MNPT; CL 150; MI ASTM A197 GALV - L3703BW 2""",1,ea,1,FITTINGS,214FK,,-,CA4,1,None,,
PIPING/FIELD/J06/215FA,1,PTLAABABZZWLBZ~1/2,2-Jan,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1/2""",1,ea,1,FITTINGS,215FA,,-,AA4,1,None,,
PIPING/FIELD/J06/215FB,1,PPARCACDBGAAEZ~1/2,2-Jan,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1/2""",0.4,ft,1,PIPE,215FB,,-,AA4,1,XS,,
PIPING/FIELD/J06/215FB,2,PTLAABABZZWLBZ~1/2,2-Jan,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1/2""",1,ea,1,FITTINGS,215FB,,-,AA4,1,None,,
PIPING/FIELD/J06/216F,1,PPARCACDBGAAEZ~1/2,2-Jan,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1/2""",0.4,ft,1,PIPE,216F,,-,AA4,1,XS,,
PIPING/FIELD/J06/216F,2,PTLAABABZZWLBZ~1/2,2-Jan,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1/2""",1,ea,1,FITTINGS,216F,,-,AA4,1,None,,
PIPING/FIELD/J06/217FA,1,PPARCACDBGAAEZ~1/2,2-Jan,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1/2""",0.4,ft,1,PIPE,217FA,,-,AA4,1,XS,,
PIPING/FIELD/J06/217FA,2,PTLAABABZZWLBZ~1/2,2-Jan,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1/2""",1,ea,1,FITTINGS,217FA,,-,AA4,1,None,,
PIPING/FIELD/J06/217FB,1,PTLAABABZZWLBZ~1/2,2-Jan,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1/2""",1,ea,1,FITTINGS,217FB,,-,AA4,1,None,,
PIPING/FIELD/J06/217FC,1,PTLAABABZZWLBZ~1/2,2-Jan,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1/2""",1,ea,1,FITTINGS,217FC,,-,AA4,1,None,,
PIPING/FIELD/J06/218FA,1,PPARCACDBGAAEZ~1,1,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1""",0.8,ft,1,PIPE,218FA,,-,AA4,1,XS,,
PIPING/FIELD/J06/218FA,2,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,218FA,,-,AA4,1,None,,
PIPING/FIELD/J06/218FB,1,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,218FB,,-,AA4,1,None,,
PIPING/FIELD/J06/218FC,1,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,218FC,,-,AA4,1,None,,
PIPING/FIELD/J06/218FD,1,PTLAABABZZWLBZ~1,1,"- ELL 90-DEG; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L30F3AB 1""",1,ea,1,FITTINGS,218FD,,-,AA4,1,None,,
PIPING/FIELD/J06/218FE,1,PWSCERRACAAAEZ~1X1/2,1X1/2,"- SWG NIP CONC SMLS; MSS SP-95; TBE; XS; CS ASTM A234 GR WPB GALV - L35GCBQ 1X1/2""",1,ea,1,FITTINGS,218FE,,-,AA4,1,XS,,
PIPING/FIELD/J06/218FF,1,PPARCACDBGAAEZ~1,1,"- PIPE; ERW STR SM; ASME B36.10M; THRD END; 85% JE; SCH 80; CS ASTM A53 GR B GALV - L14GC4CA 1""",0.5,ft,1,PIPE,218FF,,-,AA4,1,XS,,
PIPING/FIELD/J06/218FF,2,PTTAABABZZWLBZ~1X1,1X1,"- TEE; ASME B16.3; FNPT; CL 300; MI ASTM A197 GALV - L31F3A 1X1""",1,ea,1,FITTINGS,218FF,,-,AA4,1,None,,
PIPING/FIELD/J06/218FF,3,PWSCERRACAAAEZ~1X1/2,1X1/2,"- SWG NIP CONC SMLS; MSS SP-95; TBE; XS; CS ASTM A234 GR WPB GALV - L35GCBQ 1X1/2""",1,ea,1,FITTINGS,218FF,,-,AA4,1,XS,,
PIPING/FIELD/J06/242FA,1,VCCFMADAIZZ002~2,2,"- CDAABD CHECK VALVE; ASME CL 600; FLGD RF; CS  - OE Status  0 CUST TAG: AJ2:L22JA3PG - L22JA3PG 2""",1,ea,1,VALVES / IN-LINE ITEMS,242FA,,-,AJ2,1,None,,
PIPING/FIELD/J06/242FB,1,VGCDHADAIAZ010~2,2,"- GDAABL GATE VALVE; ASME CL 600; FLGD RF; CS; HNDWHL OPR; FULL PORT  - OE Status  0 CUST TAG: AJ2:L20JA3ED - L20JA3ED 2""",1,ea,1,VALVES / IN-LINE ITEMS,242FB,,-,AJ2,1,None,,
PIPING/FIELD/J06/245FA,1,PTPVAGRTZZAACZ~1,1,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1""",1,ea,1,FITTINGS,245FA,,-,AJ2,1,None,,
PIPING/FIELD/J06/245FB,1,PTPVAGRTZZAACZ~1/2,2-Jan,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1/2""",1,ea,1,FITTINGS,245FB,,-,AJ2,1,None,,
PIPING/FIELD/J06/245FC,1,RO-927~1,1,"- RO-927 RESTRICTION ORIFICE PLATE  - OE Status  4 1""",1,ea,1,FITTINGS,245FC,,-,AJ2,1,None,,
PIPING/FIELD/J06/246FA,1,PTPVAGRTZZAACZ~1,1,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1""",1,ea,1,FITTINGS,246FA,,-,AJ2,1,None,,
PIPING/FIELD/J06/246FB,1,VGCDHADAIAZ010~2,2,"- GDAABL GATE VALVE; ASME CL 600; FLGD RF; CS; HNDWHL OPR; FULL PORT  - OE Status  0 CUST TAG: AJ2:L20JA3ED - L20JA3ED 2""",1,ea,1,VALVES / IN-LINE ITEMS,246FB,,-,AJ2,1,None,,
PIPING/FIELD/J06/251FA,1,PTPVAGRTZZAACZ~1,1,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1""",1,ea,1,FITTINGS,251FA,,-,AJ2,1,None,,
PIPING/FIELD/J06/251FB,1,VGCDHADAIAZ010~6,6,"- GDAABL GATE VALVE; ASME CL 600; FLGD RF; CS; HNDWHL OPR; FULL PORT  - OE Status  0 CUST TAG: AJ2:L20JA3ED - L20JA3ED 6""",1,ea,1,VALVES / IN-LINE ITEMS,251FB,,-,AJ2,1,None,,
PIPING/FIELD/J06/251FC,1,1792-TW-16111~1 1/2,1 1/2,"- THERMOWELL BY INSTRUMENTS    - OE Status in model  1 - OE Status in catalog  3 1792 TW 16111 1 1/2""",1,ea,1,VALVES / IN-LINE ITEMS,251FC,,-,AJ2,1,None,,
PIPING/FIELD/J06/253FA,1,PTPVAGRTZZAACZ~1,1,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1""",1,ea,1,FITTINGS,253FA,,-,AJ2,1,None,,
