,,,,,,Piping Line List,,,,,,,
,,,,,,: Total Drawing,,,,,,,
,,,,,,: Total Spools,,,,,,,
,,,,,Client Name: SASOL,: Hold,,,,,,,
,,,,,Job No: 6112,: Issued,,,,,,,
,,,,,Project Title:  EO-EG / A.G.,: Spools not Issued for fab.,,,,,,,
,,,,,,: Average Spools Per Drawing,,,,,,,
,,,,,,: Percent Complete,,,,,,,
0,0,,,,,,,,,,,,
In Detailing,In Checking,Priority Group,Priority #,Area,Line No.,Spool ID,Material,ISO,SPOOL,Shop,Status,HOLD,0
ISS,ISS,,12,12X,"6""-SM-020-8156-B021-06-H",MK-02012X-8156-001C,CS,3618,3618-C,TX,4/10/2017,,
ISS,ISS,,12,12X,"6""-SM-020-8156-B021-06-H",MK-02012X-8156-001D,CS,3618,3618-D,PA,4/10/2017,,
ISS,ISS,,12,12X,"8""-WB-020-8159-D021-06-H",MK-02012X-8159-002A,CS,3619,3619-A,TX,5/4/2017,,
ISS,ISS,,12,12X,"8""-WB-020-8159-D021-06-H",MK-02012X-8159-002B,CS,3619,3619-B,TX,2/28/2017,,
ISS,ISS,,12,12X,"8""-WB-020-8159-D021-06-H",MK-02012X-8159-003A,CS,3620,3620-A,TX,4/10/2017,,
ISS,ISS,,12,12X,"8""-WB-020-8159-D021-06-H",MK-02012X-8159-003B,CS,3620,3620-B,TX,4/10/2017,,
ISS,ISS,,12,12X,"8""-WB-020-8159-D021-06-H",MK-02012X-8159-003C,CS,3620,3620-C,PA,4/10/2017,,
ISS,ISS,,12,12X,"6""-WB-020-8164-A021-06-H",MK-02012X-8164-001A,CS,3621,3621-A,PA,3/10/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8167-A021-06-H",MK-02012X-8167-001A,CS,3622,3622-A,PA,3/10/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8167-A021-06-H",MK-02012X-8167-001B,CS,3622,3622-B,TX,3/13/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8167-A021-06-H",MK-02012X-8167-001C,CS,3622,3622-C,TX,3/10/2017,,
ISS,ISS,,12,12X,"12""-SE-020-8169-A021-06-H",MK-02012X-8169-001A,CS,3623,3623-A,PA,4/10/2017,,
ISS,ISS,,12,12X,"12""-SE-020-8169-A021-06-H",MK-02012X-8169-001B,CS,3623,3623-B,TX,4/10/2017,,
ISS,ISS,,12,12X,"10""-SE-020-8169-A021-06-H",MK-02012X-8169-002A,CS,3624,3624-A,TX,3/10/2017,,
ISS,ISS,,12,12X,"10""-SE-020-8169-A021-06-H",MK-02012X-8169-002B,CS,3624,3624-B,TX,3/10/2017,,
ISS,ISS,,12,12X,"10""-SE-020-8169-A021-06-H",MK-02012X-8169-003A,CS,3625,3625-A,TX,4/17/2017,,
ISS,ISS,,12,12X,"10""-SE-020-8169-A021-06-H",MK-02012X-8169-003B,CS,3625,3625-B,PA,4/17/2017,,
ISS,ISS,,12,12X,"10""-SE-020-8169-A021-06-H",MK-02012X-8169-003C,CS,3625,3625-C,PA,4/17/2017,,
ISS,ISS,,12,12X,"3""-WB-020-8171-D021-06-H",MK-02012X-8171-001A,CS,3626,3626-A,PA,4/3/2017,,
ISS,ISS,,12,12X,"3""-WB-020-8171-D021-06-H",MK-02012X-8171-001B,CS,3626,3626-B,PA,4/3/2017,,
ISS,ISS,,12,12X,"3""-WB-020-8171-D021-06-H",MK-02012X-8171-001C,CS,3626,3626-C,PA,4/3/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8179-A021-06-H",MK-02012X-8179-001A,CS,3627,3627-A,TX,3/10/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8179-A021-06-H",MK-02012X-8179-001B,CS,3627,3627-B,TX,3/13/2017,,
ISS,ISS,,12,12X,"24""-SL-020-8195-A021-06-P",MK-02012X-8195-001A,CS,3628,3628-A,PA,4/17/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8196-A021-06-H",MK-02012X-8196-001A,CS,3629,3629-A,TX,3/13/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8196-A021-06-H",MK-02012X-8196-001B,CS,3629,3629-B,PA,3/13/2017,,
ISS,ISS,,12,12X,"8""-SL-020-8196-A021-06-H",MK-02012X-8196-001C,CS,3629,3629-C,TX,3/10/2017,,
ISS,ISS,,12,12X,"2""-VT-020-8987-A021-06-H",MK-02012X-8987-001A,CS,3630,3630-A,TX,3/1/2017,,
ISS,ISS,,12,12X,"2""-VT-020-8987-A021-06-H",MK-02012X-8987-001B,CS,3630,3630-B,TX,3/1/2017,,
ISS,ISS,,12,12X,"2""-VT-020-8987-A021-06-H",MK-02012X-8987-001C,CS,3630,3630-C,TX,3/1/2017,,
ISS,ISS,,13,13X,"4""-BD-020-1205-A135-01-N",MK-02013X-1205-001A,SS,3631,3631-A,M,3/30/2017,,
ISS,ISS,,13,13X,"4""-BD-020-1205-A135-01-N",MK-02013X-1205-001B,SS,3631,3631-B,M,5/1/2017,,
ISS,ISS,,13,13X,"8""-BD-020-1205-A135-01-N",MK-02013X-1205-002A,SS,3632,3632-A,M,6/7/2017,,
ISS,ISS,,13,13X,"8""-BD-020-1205-A135-01-N",MK-02013X-1205-003A,SS,3633,3633-A,M,5/23/2017,,
ISS,ISS,,13,13X,"12""-SL-020-1221-A021-06-H",MK-02013X-1221-001A,CS,3634,3634-A,PA,3/30/2017,,
ISS,ISS,,13,13X,"12""-SL-020-1221-A021-06-H",MK-02013X-1221-001B,CS,3634,3634-B,PA,3/30/2017,,
ISS,ISS,,13,13X,"12""-SL-020-1221-A021-06-H",MK-02013X-1221-001C,CS,3634,3634-C,PA,3/30/2017,,
ISS,ISS,,13,13X,"12""-SL-020-1221-A021-06-H",MK-02013X-1221-001D,CS,3634,3634-D,PA,8/21/2017,,
ISS,ISS,,13,13X,"12""-SL-020-1221-A021-06-H",MK-02013X-1221-002A,CS,3635,3635-A,TX,3/1/2017,,
ISS,ISS,,13,13X,"12""-SL-020-1221-A021-06-H",MK-02013X-1221-002B,CS,3635,3635-B,PA,3/22/2017,,
ISS,ISS,,13,13X,"12""-SL-020-1221-A021-06-H",MK-02013X-1221-002C,CS,3635,3635-C,TX,3/13/2017,,
ISS,ISS,,13,13X,"3""-SH-020-1243-D021-06-H",MK-02013X-1243-002A,CS,3636,3636-A,TX,3/1/2017,,
ISS,ISS,,13,13X,"3""-SH-020-1243-D021-06-H",MK-02013X-1243-002B,CS,3636,3636-B,TX,3/1/2017,,
ISS,ISS,,13,13X,"3""-SH-020-1243-D021-06-H",MK-02013X-1243-002C,CS,3636,3636-C,PA,3/22/2017,,
ISS,ISS,,13,13X,"3""-SH-020-1243-D021-06-H",MK-02013X-1243-002D,CS,3636,3636-D,TX,3/22/2017,,
ISS,ISS,,13,13X,"4""-WT-020-1256-D021-06-H",MK-02013X-1256-001A,CS,3637,3637-A,TX,4/4/2017,,
ISS,ISS,,13,13X,"4""-WT-020-1256-D021-06-H",MK-02013X-1256-001B,CS,3637,3637-B,TX,4/4/2017,,
ISS,ISS,,13,13X,"4""-WT-020-1256-D021-06-H",MK-02013X-1256-001C,CS,3637,3637-C,TX,4/4/2017,,
ISS,ISS,,13,13X,"4""-WB-020-1271-D021-06-H",MK-02013X-1271-001A,CS,3638,3638-A,TX,3/13/2017,,
ISS,ISS,,13,13X,"4""-WB-020-1271-D021-06-H",MK-02013X-1271-001B,CS,3638,3638-B,PA,3/22/2017,,
ISS,ISS,,13,13X,"4""-WB-020-1271-D021-06-H",MK-02013X-1271-001C,CS,3638,3638-C,TX,3/1/2017,,
ISS,ISS,,13,13X,"4""-WB-020-1271-D021-06-H",MK-02013X-1271-001D,CS,3638,3638-D,PA,3/22/2017,,
ISS,ISS,,13,13X,"4""-WB-020-1271-D021-06-H",MK-02013X-1271-002A,CS,3639,3639-A,TX,4/17/2017,,
ISS,ISS,,13,13X,"3""-SL-020-1570-B021-06-P",MK-02013X-1570-001A,CS,3640,3640-A,TX,4/9/2017,,
ISS,ISS,,13,13X,"10""-SH-020-8155-D021-06-H",MK-02013X-8155-002A,CS,3641,3641-A,TX,3/1/2017,,
ISS,ISS,,13,13X,"10""-SH-020-8155-D021-06-H",MK-02013X-8155-002B,CS,3641,3641-B,PA,3/22/2017,,
ISS,ISS,,13,13X,"10""-SH-020-8155-D021-06-H",MK-02013X-8155-002C,CS,3641,3641-C,TX,3/1/2017,,
ISS,ISS,,13,13X,"10""-SH-020-8155-D021-06-H",MK-02013X-8155-002D,CS,3641,3641-D,TX,3/22/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001A,SS,3642,3642-A,M,3/29/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001B,SS,3642,3642-B,M,3/29/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001C,SS,3642,3642-C,M,3/29/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001D,SS,3642,3642-D,M,3/24/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001E,SS,3642,3642-E,M,3/29/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001F,SS,3642,3642-F,M,3/29/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001FR,SS,3642,3642-FR,PA,7/31/2017,,
ISS,ISS,,13,13X,"4""-WT-020-8223-A135-51-H",MK-02013X-8223-001G,SS,3642,3642-G,M,3/29/2017,,
ISS,ISS,,13,13X,"3""-WT-020-8224-A135-51-H",MK-02013X-8224-001A,SS,3643,3643-A,M,5/1/2017,,
ISS,ISS,,13,13X,"3""-WT-020-8224-A135-51-H",MK-02013X-8224-001B,SS,3643,3643-B,M,3/30/2017,,
ISS,ISS,,13,13X,"4""-IN-020-8645-A021-29-N",MK-02013X-8645-001A,CS,3644,3644-A,TX,3/1/2017,,
ISS,ISS,,13,13X,"4""-IN-020-8645-A021-29-N",MK-02013X-8645-001B,CS,3644,3644-B,TX,3/15/2017,,
ISS,ISS,,13,13X,"4""-IN-020-8645-A021-29-N",MK-02013X-8645-001C,CS,3644,3644-C,BR,3/3/2017,,
ISS,ISS,,13,13X,"4""-IN-020-8645-A021-29-N",MK-02013X-8645-001D,CS,3644,3644-D,TX,3/1/2017,,
ISS,ISS,,13,13X,"4""-IN-020-8645-A021-29-N",MK-02013X-8645-001E,CS,3644,3644-E,TX,3/15/2017,,
ISS,ISS,,13,13X,"4""-IN-020-8645-A021-29-N",MK-02013X-8645-002A,CS,3645,3645-A,TX,4/10/2017,,
ISS,ISS,,13,13X,"4""-IN-020-8645-A021-29-N",MK-02013X-8645-002B,CS,3645,3645-B,TX,4/10/2017,,
ISS,ISS,,14,14X,"1""-HL-020-1052-B135-40-P",MK-02014X-1052-001A,SS,3646,3646-A,M,3/1/2017,,
ISS,ISS,,14,14X,"1""-HL-020-1052-B135-40-P",MK-02014X-1052-001B,SS,3646,3646-B,M,3/1/2017,,
ISS,ISS,,3,15X,"2""-LD-020-1212-A021-01-P",MK-02015X-1212-001A,CS,3647,3647-A,TX,2/27/2017,,
ISS,ISS,,3,15X,"2""-DP-020-1215-A021-01-P",MK-02015X-1215-001A,CS,3648,3648-A,TX,2/27/2017,,
ISS,ISS,,3,15X,"2""-LD-020-1289-A021-01-P",MK-02015X-1289-001A,CS,3649,3649-A,TX,2/27/2017,,
ISS,ISS,,3,15X,"2""-VT-020-1307-D135-01-E",MK-02015X-1307-001A,SS,3650,3650-A,M,2/27/2017,,
ISS,ISS,,3,15X,"2""-VT-020-1418-D135-01-E",MK-02015X-1418-001A,SS,3651,3651-A,M,2/27/2017,,
ISS,ISS,,3,15X,"2""-VT-020-1418-D135-01-E",MK-02015X-1418-001AR,SS,3651,3651-AR,BR,4/19/2017,,
ISS,ISS,,3,15X,"2""-XK-020-1624-B135-40-E",MK-02015X-1624-001A,SS,3652,3652-A,M,2/27/2017,,
ISS,ISS,,3,15X,"2""-XK-020-1624-B135-40-E",MK-02015X-1624-001B,SS,3652,3652-B,M,2/27/2017,,
ISS,ISS,,9,16X,"2""-IN-020-1072-B135-40-N",MK-02016X-1072-001A,SS,3653,3653-A,BR,4/3/2017,,
ISS,ISS,,9,16X,"2""-IN-020-1072-B135-40-N",MK-02016X-1072-001B,SS,3653,3653-B,BR,4/3/2017,,
ISS,ISS,,9,16X,"2""-IN-020-1072-B135-40-N",MK-02016X-1072-002A,SS,3654,3654-A,BR,4/17/2017,,
ISS,ISS,,9,16X,"2""-IN-020-1072-B135-40-N",MK-02016X-1072-002B,SS,3654,3654-B,BR,4/22/2017,,
ISS,ISS,,9,16X,"2""-IN-020-1073-A135-01-N",MK-02016X-1073-001A,SS,3655,3655-A,BR,4/10/2017,,
ISS,ISS,,9,16X,"2""-IN-020-1073-A135-01-N",MK-02016X-1073-001B,SS,3655,3655-B,BR,4/10/2017,,
ISS,ISS,,9,16X,"2""-BD-020-1080-A135-01-N",MK-02016X-1080-001A,SS,3656,3656-A,M,3/15/2017,,
ISS,ISS,,9,16X,"1.5""-HL-020-1429-B135-40-N",MK-02016X-1429-001A,SS,3657,3657-A,M,3/15/2017,,
ISS,ISS,,9,16X,"2""-HO-020-1501-A135-01-H",MK-02016X-1501-001A,SS,3658,3658-A,M,3/10/2017,,
ISS,ISS,,9,16X,"2""-BD-020-1518-B135-40-N",MK-02016X-1518-001A,SS,3659,3659-A,BR,4/10/2017,,
ISS,ISS,,9,16X,"0.75""-DO-020-1625-A021-01-N",MK-02016X-1625-001A,CS,3660,3660-A,PA,3/10/2017,,
ISS,ISS,,9,16X,"0.75""-DO-020-1625-A021-01-N",MK-02016X-1625-001B,CS,3660,3660-B,PA,3/10/2017,,
ISS,ISS,,9,16X,"0.75""-DO-020-1625-A021-01-N",MK-02016X-1625-002A,CS,3661,3661-A,PA,4/6/2017,,
ISS,ISS,,9,16X,"1.5""-DO-020-1626-A021-01-N",MK-02016X-1626-001A,CS,3662,3662-A,TX,3/1/2017,,
ISS,ISS,,9,16X,"1.5""-DO-020-1627-A021-01-N",MK-02016X-1627-001A,CS,3663,3663-A,TX,3/1/2017,,
ISS,ISS,,9,16X,"0.75""-DO-020-1643-B135-40-N",MK-02016X-1643-001A,SS,3664,3664-A,M,4/10/2017,,
ISS,ISS,,9,16X,"2""-DP-020-3021-A021-01-N",MK-02016X-3021-001A,CS,3665,3665-A,PA,4/10/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3142-A135-01-H",MK-02016X-3142-002A,SS,3666,3666-A,M,3/20/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3142-A135-01-H",MK-02016X-3142-002B,SS,3666,3666-B,M,3/10/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3142-A135-01-H",MK-02016X-3142-002C,SS,3666,3666-C,M,3/20/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3142-A135-01-H",MK-02016X-3142-002CA,SS,3666,3666-CA,PA,5/9/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3143-A135-01-H",MK-02016X-3143-002A,SS,3667,3667-A,M,3/20/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3143-A135-01-H",MK-02016X-3143-002B,SS,3667,3667-B,M,3/10/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3143-A135-01-H",MK-02016X-3143-002C,SS,3667,3667-C,M,3/20/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3143-A135-01-H",MK-02016X-3143-002CA,SS,3667,3667-CA,PA,5/8/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3162-A135-01-N",MK-02016X-3162-001A,SS,3668,3668-A,BR,4/10/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3162-A135-01-N",MK-02016X-3162-001B,SS,3668,3668-B,BR,4/10/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3162-A135-01-N",MK-02016X-3162-001C,SS,3668,3668-C,BR,4/10/2017,,
ISS,ISS,,9,16X,"2""-PW-020-3162-A135-01-N",MK-02016X-3162-002A,SS,3669,3669-A,BR,4/10/2017,,
ISS,ISS,,9,16X,"1""-PW-020-3701-A135-01-N",MK-02016X-3701-001A,SS,3670,3670-A,M,3/20/2017,,
ISS,ISS,,9,16X,"1""-PW-020-3701-A135-01-N",MK-02016X-3701-001B,SS,3670,3670-B,M,3/15/2017,,
ISS,ISS,,9,16X,"1""-PW-020-3701-A135-01-N",MK-02016X-3701-002A,SS,3671,3671-A,M,3/26/2017,,
ISS,ISS,,9,16X,"1""-PW-020-3701-A135-01-N",MK-02016X-3701-002B,SS,3671,3671-B,M,3/26/2017,,
ISS,ISS,,9,16X,"0.5""-MO-020-3781-A135-01-N",MK-02016X-3781-001A,SS,3672,3672-A,M,3/14/2017,,
ISS,ISS,,9,16X,"0.5""-MO-020-3781-A135-01-N",MK-02016X-3781-001B,SS,3672,3672-B,BR,3/14/2017,,
ISS,ISS,,5,17X,"3""-BD-020-1054-B135-40-H",MK-02017X-1054-001A,SS,3673,3673-A,M,2/27/2017,,
ISS,ISS,,5,17X,"20""-WX-020-3002-B135-40-H",MK-02017X-3002-001A,SS,3674,3674-A,M,2/27/2017,,
ISS,ISS,,5,17X,"20""-WX-020-3002-B135-40-H",MK-02017X-3002-001B,SS,3674,3674-B,M,2/27/2017,,
ISS,ISS,,5,17X,"20""-WX-020-3002-B135-40-H",MK-02017X-3002-001C,SS,3674,3674-C,M,2/27/2017,,
ISS,ISS,,5,17X,"20""-WX-020-3002-B135-40-H",MK-02017X-3002-001D,SS,3674,3674-D,M,2/27/2017,,
ISS,ISS,,5,17X,"20""-WX-020-3002-B135-40-H",MK-02017X-3002-001E,SS,3674,3674-E,M,7/24/2017,,
ISS,ISS,,5,17X,"20""-WX-020-3002-B135-40-H",MK-02017X-3002-002A,SS,3675,3675-A,M,2/27/2017,,
ISS,ISS,,5,17X,"20""-WX-020-3002-B135-40-H",MK-02017X-3002-002AA,SS,3675,3675-AA,PA,2/27/2017,,
ISS,ISS,,5,17X,"20""-WP-020-3049-B135-40-N",MK-02017X-3049-001A,SS,3676,3676-A,M,2/28/2017,,
ISS,ISS,,5,17X,"6""-WP-020-3057-A135-01-H",MK-02017X-3057-001A,SS,3677,3677-A,M,2/28/2017,,
ISS,ISS,,5,17X,"3""-EO-020-3079-A135-41-H",MK-02017X-3079-002A,SS,3678,3678-A,BR,2/28/2017,,
ISS,ISS,,5,17X,"3""-EO-020-3079-A135-41-H",MK-02017X-3079-002B,SS,3678,3678-B,BR,2/28/2017,,
ISS,ISS,,5,17X,"2""-WP-020-3309-A135-41-H",MK-02017X-3309-001A,SS,3679,3679-A,BR,3/3/2017,,
ISS,ISS,,5,17X,"2""-WP-020-3310-A135-41-H",MK-02017X-3310-001A,SS,3680,3680-A,BR,3/3/2017,,
ISS,ISS,,5,17X,"2""-WP-020-3384-B135-40-H",MK-02017X-3384-001A,SS,3681,3681-A,BR,2/28/2017,,
ISS,ISS,,5,17X,"2""-WP-020-3384-B135-40-H",MK-02017X-3384-001B,SS,3681,3681-B,M,2/28/2017,,
ISS,ISS,,5,17X,"2""-WP-020-3385-B135-40-H",MK-02017X-3385-001A,SS,3682,3682-A,BR,2/28/2017,,
ISS,ISS,,5,17X,"2""-WP-020-3385-B135-40-H",MK-02017X-3385-001B,SS,3682,3682-B,M,2/28/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4011-A135-41-F",MK-02019X-4011-001A,SS,3683,3683-A,M,2/27/2017,,
ISS,ISS,,4,19X,"34""-WX-020-4015-A135-41-F",MK-02019X-4015-001A,SS,3684,3684-A,M,2/27/2017,,
ISS,ISS,,4,19X,"34""-WX-020-4015-A135-41-F",MK-02019X-4015-001B,SS,3684,3684-B,M,2/27/2017,,
ISS,ISS,,4,19X,"6""-WP-020-4018-B135-41-F",MK-02019X-4018-001A,SS,3685,3685-A,M,2/28/2017,,
ISS,ISS,,4,19X,"6""-WP-020-4018-B135-41-F",MK-02019X-4018-001AR,SS,3685,3685-AR,M,7/20/2017,,
ISS,ISS,,4,19X,"18""-SM-020-4022-A021-06-H",MK-02019X-4022-001A,CS,3686,3686-A,PA,2/24/2017,,
ISS,ISS,,4,19X,"18""-SM-020-4022-A021-06-H",MK-02019X-4022-001B,CS,3686,3686-B,TX,2/27/2017,,
ISS,ISS,,4,19X,"18""-SM-020-4022-A021-06-H",MK-02019X-4022-001C,CS,3686,3686-C,TX,2/27/2017,,
ISS,ISS,,4,19X,"18""-SM-020-4022-A021-06-H",MK-02019X-4022-001D,CS,3686,3686-D,PA,2/24/2017,,
ISS,ISS,,4,19X,"18""-SM-020-4022-A021-06-H",MK-02019X-4022-002A,CS,3687,3687-A,TX,2/28/2017,,
ISS,ISS,,4,19X,"18""-SM-020-4022-A021-06-H",MK-02019X-4022-002B,CS,3687,3687-B,TX,2/28/2017,,
ISS,ISS,,4,19X,"18""-SM-020-4022-A021-06-H",MK-02019X-4022-002C,CS,3687,3687-C,TX,2/28/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-001A,CS,3688,3688-A,PA,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-001B,CS,3688,3688-B,TX,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-001C,CS,3688,3688-C,BR,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-001D,CS,3688,3688-D,PA,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-002A,CS,3689,3689-A,TX,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-002B,CS,3689,3689-B,TX,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-002C,CS,3689,3689-C,BR,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4032-A021-01-P",MK-02019X-4032-002D,CS,3689,3689-D,TX,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4044-A021-01-P",MK-02019X-4044-001A,CS,3690,3690-A,BR,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4045-B021-01-P",MK-02019X-4045-001A,CS,3691,3691-A,TX,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4045-B021-01-P",MK-02019X-4045-001B,CS,3691,3691-B,TX,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4045-B021-01-P",MK-02019X-4045-001C,CS,3691,3691-C,BR,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4045-B021-01-P",MK-02019X-4045-001D,CS,3691,3691-D,TX,2/27/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4045-B021-01-P",MK-02019X-4045-002A,CS,3692,3692-A,TX,2/28/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4045-B021-01-P",MK-02019X-4045-002B,CS,3692,3692-B,PA,2/28/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4046-B021-01-P",MK-02019X-4046-001A,CS,3693,3693-A,TX,2/28/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4046-B021-01-P",MK-02019X-4046-002A,CS,3694,3694-A,TX,2/28/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4046-B021-01-P",MK-02019X-4046-002B,CS,3694,3694-B,BR,2/28/2017,,
ISS,ISS,,4,19X,"2""-DP-020-4056-A021-01-P",MK-02019X-4056-001A,CS,3695,3695-A,TX,2/28/2017,,
ISS,ISS,,4,19X,"10""-EO-020-4062-A135-41-H",MK-02019X-4062-002A,SS,3696,3696-A,M,2/28/2017,,
ISS,ISS,,4,19X,"10""-EO-020-4062-A135-41-H",MK-02019X-4062-002B,SS,3696,3696-B,M,2/28/2017,,
ISS,ISS,,4,19X,"10""-EO-020-4062-A135-41-H",MK-02019X-4062-002C,SS,3696,3696-C,M,2/28/2017,,
ISS,ISS,,4,19X,"20""-EO-020-4067-A135-41-F",MK-02019X-4067-001A,SS,3697,3697-A,M,3/1/2017,,
ISS,ISS,,4,19X,"20""-EO-020-4067-A135-41-F",MK-02019X-4067-001B,SS,3697,3697-B,M,3/1/2017,,
ISS,ISS,,4,19X,"20""-EO-020-4067-A135-41-F",MK-02019X-4067-001C,SS,3697,3697-C,M,3/1/2017,,
ISS,ISS,,4,19X,"4""-EO-020-4099-A135-41-F",MK-02019X-4099-001A,SS,3698,3698-A,M,3/1/2017,,
ISS,ISS,,4,19X,"4""-EO-020-4099-A135-41-F",MK-02019X-4099-001B,SS,3698,3698-B,M,3/1/2017,,
ISS,ISS,,4,19X,"4""-EO-020-4099-A135-41-F",MK-02019X-4099-002A,SS,3699,3699-A,M,3/1/2017,,
ISS,ISS,,4,19X,"4""-EO-020-4099-A135-41-F",MK-02019X-4099-002B,SS,3699,3699-B,BR,3/1/2017,,
ISS,ISS,,4,19X,"4""-EO-020-4099-A135-41-F",MK-02019X-4099-002C,SS,3699,3699-C,M,3/1/2017,,
ISS,ISS,,4,19X,"4""-EO-020-4099-A135-41-F",MK-02019X-4099-002D,SS,3699,3699-D,M,3/1/2017,,
ISS,ISS,,4,19X,"1""-EO-020-4099-A135-41-F",MK-02019X-4099-003A,SS,3700,3700-A,BR,3/6/2017,,
ISS,ISS,,4,19X,"1""-EO-020-4099-A135-41-F",MK-02019X-4099-004A,SS,3701,3701-A,BR,2/28/2017,,
ISS,ISS,,4,19X,"6""-EO-020-4114-A135-41-F",MK-02019X-4114-001A,SS,3702,3702-A,M,2/28/2017,,
ISS,ISS,,4,19X,"6""-EO-020-4115-A135-41-F",MK-02019X-4115-001A,SS,3703,3703-A,M,2/28/2017,,
ISS,ISS,,4,19X,"6""-EO-020-4115-A135-41-F",MK-02019X-4115-001B,SS,3703,3703-B,BR,2/28/2017,,
ISS,ISS,,4,19X,"6""-EO-020-4116-A135-41-F",MK-02019X-4116-001A,SS,3704,3704-A,M,2/28/2017,,
ISS,ISS,,4,19X,"6""-EO-020-4116-A135-41-F",MK-02019X-4116-001B,SS,3704,3704-B,BR,2/28/2017,,
ISS,ISS,,4,19X,"6""-BD-020-4121-A135-41-F",MK-02019X-4121-001A,SS,3705,3705-A,M,3/6/2017,,
ISS,ISS,,4,19X,"6""-BD-020-4121-A135-41-F",MK-02019X-4121-002A,SS,3706,3706-A,M,2/28/2017,,
ISS,ISS,,4,19X,"6""-BD-020-4121-A135-41-F",MK-02019X-4121-002B,SS,3706,3706-B,BR,2/28/2017,,
ISS,ISS,,4,19X,"6""-BD-020-4122-A135-41-F",MK-02019X-4122-001A,SS,3707,3707-A,M,2/28/2017,,
ISS,ISS,,4,19X,"6""-BD-020-4122-A135-41-F",MK-02019X-4122-001B,SS,3707,3707-B,BR,2/28/2017,,
ISS,ISS,,4,19X,"2""-VT-020-4175-A135-41-F",MK-02019X-4175-005A,SS,3708,3708-A,BR,2/28/2017,,
ISS,ISS,,4,19X,"2""-VT-020-4175-A135-41-F",MK-02019X-4175-006A,SS,3709,3709-A,BR,2/28/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4218-B021-01-P",MK-02019X-4218-001A,CS,3710,3710-A,TX,3/6/2017,,
ISS,ISS,,4,19X,"1.5""-WX-020-4218-B021-01-P",MK-02019X-4218-002A,CS,3711,3711-A,PA,2/24/2017,,
ISS,ISS,,4,19X,"16""-WX-020-4219-B021-01-P",MK-02019X-4219-001A,CS,3712,3712-A,TX,3/6/2017,,
ISS,ISS,,4,19X,"1.5""-WX-020-4219-B021-01-P",MK-02019X-4219-002A,CS,3713,3713-A,PA,3/6/2017,,
