Client Tag,Shipped,Order Date,Delivery Date,
T9C-6#0-0-0-0.13-5-CS,Not Shipped,04/03/20,04/23/20,
T111-0.75#17.75-0-0-0-0-CS,Not Shipped,04/03/20,04/23/20,
T41TPI-0.75#0-0-0-0.13-0-CS-M,Not Shipped,04/03/20,04/23/20,
T137-S-2#0-34-0-0-0-CS,Not Shipped,04/03/20,05/01/20,
T41TPI-2-#0-0-0-0.13-CS-M,Not Shipped,04/03/20,05/01/20,
T41TPI-2-#0-0-0-0.13-CS-M,Not Shipped,04/03/20,05/01/20,
T126-2#12.25-18.63-5-9-0-CS,Not Shipped,04/03/20,05/01/20,
T126-2#20.25-22.75-14-17-0-CS,Not Shipped,04/03/20,05/01/20,
T126-2#22.25-13.44-14.5-19-0-CS,Not Shipped,04/03/20,05/01/20,
T126-2#22.25-22.19-14.5-19-0-CS,Not Shipped,04/03/20,05/01/20,
T41TPI-0.75-#0-0-0-0.13-CS-M,Not Shipped,04/03/20,05/01/20,
T137-C-0.75#0-34.1-0-0-0-M-CS,Not Shipped,04/03/20,05/01/20,
T41TPI-0.75-#0-0-0-0.13-CS-M,Not Shipped,04/03/20,05/01/20,
T137-C-0.75#0-17.16-0-0-0-CS,Not Shipped,04/03/20,05/01/20,
T500-W-0.75#33.25-0-0-4-1-CS,Not Shipped,04/03/20,04/27/20,
T152TPI-0.75#5.05-0-2.52-0-0-M-CS,Not Shipped,04/03/20,04/27/20,
T152TPI-0.75-#5.05-0-2.52-0-0-M-CS,Not Shipped,04/03/20,04/27/20,
T137-C-0.75#0-36.66-0-0-0-CS,Not Shipped,04/03/20,04/27/20,
T41TPI-0.75-#0-0-0-0-0-CS,Not Shipped,04/03/20,04/27/20,
T51-8#0-0-0-0-1-CS,Shipped,04/03/20,03/23/20,
T51-8#0-0-0-0-1-CS,Shipped,04/03/20,03/23/20,
T9D-8#0-0-0-0.13-7-CS,Shipped,04/03/20,03/23/20,
T51-8#0-0-0-0-1-CS,Shipped,04/03/20,03/23/20,
T9D-4#0-0-0-0.13-5-CS,Shipped,04/03/20,03/23/20,
T9D-4#0-0-0-0.13-5-CS,Shipped,04/03/20,03/23/20,
T51-8#0-0-0-0-1-CS,Shipped,04/03/20,03/23/20,
T51-6#0-0-0-0-0.75-CS,Shipped,04/03/20,03/23/20,
T125B-6#0-33-0-0-4-CS,Shipped,04/03/20,03/23/20,
T51-6#0-0-0-0-1-CS,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-13-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T26A-6#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T125B-6#0-21-0-0-4-CS,Shipped,04/03/20,03/23/20,
T9D-6#0-0-0-0.13-5-CS,Shipped,04/03/20,03/23/20,
T9D-6#0-0-0-0.13-5-CS,Shipped,04/03/20,03/23/20,
T507-B-6#28-24-0-0-1-CS,Shipped,04/03/20,03/23/20,
T24-6#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T500-B-6#20.19-0-0-6-2-CS,Shipped,04/03/20,03/23/20,
T504-B-6#36-57.5-55.5-0-3-CS,Shipped,04/03/20,03/23/20,
T504-B-6#36-58.5-55.5-0-3-CS,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-22-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-20-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-7-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T24-6#0-13-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T24-6#0-14-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-14-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-12-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T24-6#0-12-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T24-6#0-19.5-0-0.13-0-M-CS,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T24-6#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T24-6#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T24-6#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-7-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-6#0-9.5-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T24-6#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T51-6#0-0-0-0-0.75-CS,Shipped,04/03/20,03/23/20,
T125B-6#0-33-0-0-4-CS,Shipped,04/03/20,03/23/20,
T51-6#0-0-0-0-1-CS,Shipped,04/03/20,03/23/20,
T9D-3#0-0-0-0.13-4-CS,Shipped,04/03/20,03/23/20,
T8B-16#7-0-7-8-8-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T26A-1#0-3-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T20A-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-4-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-4-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-16#0-11-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T24-16#0-11-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-7-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T24-16#0-7-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-CS,Shipped,04/03/20,03/06/20,
T24-16#0-7-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-9-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T24-16#0-9-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T24-16#0-9-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-8#3-0-3-5-5-CS,Shipped,04/03/20,04/09/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,04/09/20,
T24-16#0-9-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-9-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-10-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#12-0-4-14-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#18-0-10-20-12-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#24-0-10-26-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#22-0-10-24-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#20-0-10-22-12-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#16-0-10-18-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-10-12-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#12-0-12-14-14-CS,Shipped,04/03/20,03/30/20,
T8B-16#14-0-12-16-14-CS,Shipped,04/03/20,03/30/20,
T24-16#0-10-0-1-0-CS-M,Shipped,04/03/20,03/23/20,
T24-16#0-10-0-1-0-CS-M,Shipped,04/03/20,03/23/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#9-0-9-11-11-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T24-16#0-10-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.5-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-19-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-10-12-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#14-0-8-16-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-8-12-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-14-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-12-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#4-0-4-6-6-CS,Shipped,04/03/20,03/30/20,
T8B-16#4-0-4-6-6-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.5-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#10-0-14-12-16-CS,Shipped,04/03/20,03/30/20,
T8B-16#12-0-10-14-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#14-0-8-16-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#18-0-8-20-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-8-12-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-8-12-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#5-0-5-7-7-CS,Shipped,04/03/20,03/30/20,
T8B-16#5-0-5-7-7-CS,Shipped,04/03/20,03/30/20,
T24-16#0-13-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#20-0-8-22-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#14-0-8-16-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#14-0-8-16-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#4-0-4-6-6-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#8-0-8-10-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-14-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#22-0-10-24-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#22-0-10-24-12-CS,Shipped,04/03/20,03/30/20,
T8B-16#4-0-4-6-6-CS,Shipped,04/03/20,03/30/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-8-12-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-8-12-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-18-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-14.25-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#6-0-6-8-8-CS,Shipped,04/03/20,03/30/20,
T8B-16#4-0-4-6-6-CS,Shipped,04/03/20,03/30/20,
T8B-16#14-0-8-16-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-15-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T8B-16#16-0-8-18-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#16-0-8-18-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#12-0-8-14-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#20-0-8-22-10-CS,Shipped,04/03/20,03/30/20,
T8B-16#10-0-8-12-10-CS,Shipped,04/03/20,03/30/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-15-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
