ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Individual Priority,Priority Group,Priority Date,Area,Material,Pipe Spec.,Painting Spec.,Top Coat,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Flg,Not Issued,Weld Out,Remaining To WO,Remaining MH,STS,T6951,Man Hours,WORKABLE 6/25/20,WORKABLE 6/23/20,WORKABLE 6/16/20,WORKABLE 6/9/20,WORKABLE 6/8/20,WORKABLE 6/2/20,WORKABLE 5/27/20,WORKABLE 5/26/20,WORKABLE 5/19/20,WORKABLE 5/18/20,WORKABLE 5/13/20,WORKABLE 5/11/20,WORKABLE 4/30/20,WORKABLE 4/28/20,WORKABLE 4/22/20,WORKABLE 4/20/20,WORKABLE 4/17/20,WORKABLE 4/13/20,WORKABLE 4/6/20,Spools Missing Valves 3-30-20,WORKABLE 3/30/20,WORKABLE 3/26/20,WORKABLE 3/24/20,WORKABLE 3/23/20,WORKABLE 3/20/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/9/20,WORKABLE 3/01/20,WORKABLE 2/24/20,WORKABLE 2/10/20,Line No.,Size,
507,507-B,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWR-6118677-01,6951-507-B,"0.75""-CWR-6118677-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/21/2020,,,6.624,6.624,7.728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,507-B,507-B,#N/A,#N/A,#N/A,0.75,SB,#NAME?
508,508-A,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWR-6118678-01,6951-508-A,"0.75""-CWR-6118678-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/23/2020,,,3.312,3.312,4.416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,508-A,508-A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
508,508-B,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWR-6118678-01,6951-508-B,"0.75""-CWR-6118678-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/21/2020,,,6.624,6.624,7.728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,508-B,508-B,#N/A,#N/A,#N/A,0.75,SB,#NAME?
509,509-A,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWR-6119186-01,6951-509-A,"1""-CWR-6119186-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/24/2020,,,7.2,7.2,9.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,509-A,509-A,#N/A,#N/A,#N/A,1,SB,#NAME?
510,510-A,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6118675-01,6951-510-A,"0.75""-CWS-6118675-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/22/2020,,,6.624,6.624,7.728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,510-A,510-A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
510,510-B,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6118675-01,6951-510-B,"0.75""-CWS-6118675-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/23/2020,,,3.312,3.312,4.416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,510-B,510-B,#N/A,#N/A,#N/A,0.75,SB,#NAME?
511,511-A,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6118676-01,6951-511-A,"0.75""-CWS-6118676-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/21/2020,,,6.624,6.624,7.728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,511-A,511-A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
511,511-B,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6118676-01,6951-511-B,"0.75""-CWS-6118676-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/23/2020,,,3.312,3.312,4.416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,511-B,511-B,#N/A,#N/A,#N/A,0.75,SB,#NAME?
512,512-A,ISS,ISS,M,5/20/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6119183-01,6951-512-A,"2""-CWS-6119183-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,,1,3.6,#N/A,3.6,3.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,512-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,512-A,512-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
512,512-B,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6119183-01,6951-512-B,"2""-CWS-6119183-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/23/2020,,,5.136,5.136,3.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,512-B,512-B,#N/A,#N/A,#N/A,2,SB,#NAME?
512,512-C,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6119183-01,6951-512-C,"2""-CWS-6119183-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/23/2020,,,4.8,4.8,4.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,512-C,512-C,#N/A,#N/A,#N/A,2,SB,#NAME?
512,512-D,ISS,ISS,TX,3/17/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6119183-01,6951-512-D,"2""-CWS-6119183-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,3/24/2020,,,6,6,7.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,512-D,512-D,#N/A,#N/A,#N/A,2,SB,#NAME?
513,513-A,ISS,ISS,M,5/20/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6119189-01,6951-513-A,"0.75""-CWS-6119189-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,,1,1.104,#N/A,1.104,3.312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,513-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,513-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.75,SB,#NAME?
514,514-A,ISS,ISS,M,5/20/2020,15,2,7/8/2020,13C,CS,G1U-4-TP1,1,BEIGE 88023,13C-CWS-6119190-01,6951-514-A,"0.75""-CWS-6119190-G1U-4-TP1-N-R4",,,,,,,78,,0,,,,,,,,,,1,1.104,#N/A,1.104,3.312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,514-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,514-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
515,515-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1U-8-TP1,NONE,-,13C-DW-6197043-01,6951-515-A,"1.5""-DW-6197043-G1U-8-TP1-E-R4",,,,,,,78,,0,,,,,,,,,,1,13.524,#N/A,13.524,13.524,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,515-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5,SB,#NAME?
516,516-A,ISS,ISS,TX,3/26/2020,15,2,7/8/2020,13C,CS,G1A-3,4,BEIGE 88023,13C-FLO-6118920-01,6951-516-A,"2""-FLO-6118920-G1A-3-N-R4",,,,,,,78,,0,,,,,,,,,3/29/2020,,,4.8,4.8,4.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,516-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
517,517-A,ISS,ISS,M,5/20/2020,15,2,7/8/2020,13C,CS,G1A-3,4,BEIGE 88023,13C-FLO-6118921-01,6951-517-A,"3""-FLO-6118921-G1A-3-N-R4",,,,,,,78,,0,,,,,,,,,,1,11.616,#N/A,11.616,5.616,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,517-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
517,517-B,ISS,ISS,TX,3/26/2020,15,2,7/8/2020,13C,CS,G1A-3,4,BEIGE 88023,13C-FLO-6118921-01,6951-517-B,"3""-FLO-6118921-G1A-3-N-R4",,,,,,,78,,0,,,,,,,,,3/29/2020,,,4.8,4.8,4.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,517-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,SB,#NAME?
518,518-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127131-01,6951-518-A,"2""-FW-6127131-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,19.656,#N/A,19.656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,518-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
518,518-B,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127131-01,6951-518-B,"2""-FW-6127131-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,518-B,518-B,#N/A,#N/A,#N/A,2,SB,#NAME?
519,519-A,ISS,ISS,BR,6/8/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127600-01,6951-519-A,"4""-FW-6127600-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,1,,1,11.676,#N/A,11.676,7.784,#N/A,#N/A,#N/A,#N/A,519-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,SB,#NAME?
519,519-B,ISS,ISS,BR,6/8/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127600-01,6951-519-B,"4""-FW-6127600-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,1,,1,16.184,#N/A,16.184,11.676,#N/A,#N/A,#N/A,#N/A,519-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,SB,#NAME?
519,519-C,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127600-01,6951-519-C,"4""-FW-6127600-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,52.08,#N/A,52.08,39.788,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,519-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,SB,#NAME?
520,520-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127600-02,6951-520-A,"4""-FW-6127600-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,50.736,#N/A,50.736,40.544,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,520-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,SB,#NAME?
520,520-B,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127600-02,6951-520-B,"4""-FW-6127600-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,520-B,520-B,#N/A,#N/A,#N/A,4,SB,#NAME?
521,521-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127611-01,6951-521-A,"2""-FW-6127611-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,32.256,#N/A,32.256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,521-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
521,521-B,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127611-01,6951-521-B,"2""-FW-6127611-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,521-B,521-B,#N/A,#N/A,,2,SB,#NAME?
522,522-A,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127612-01,6951-522-A,"2""-FW-6127612-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,27.3,27.3,27.3,27.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,522-A,522-A,#N/A,#N/A,,2,SB,#NAME?
522,522-B,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127612-01,6951-522-B,"2""-FW-6127612-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,522-B,522-B,#N/A,#N/A,,2,SB,#NAME?
523,523-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127612-02,6951-523-A,"2""-FW-6127612-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,12.908,#N/A,12.908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,523-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
524,524-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127612-03,6951-524-A,"2""-FW-6127612-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,12.908,#N/A,12.908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,524-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
525,525-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127612-04,6951-525-A,"2""-FW-6127612-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,12.908,#N/A,12.908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,525-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
526,526-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127613-01,6951-526-A,"2""-FW-6127613-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,32.256,#N/A,32.256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,526-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
526,526-B,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127613-01,6951-526-B,"2""-FW-6127613-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,526-B,526-B,#N/A,#N/A,,2,SB,#NAME?
527,527-A,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127621-01,6951-527-A,"2""-FW-6127621-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,5/19/2020,,,8.4,8.4,8.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,527-A,527-A,#N/A,#N/A,,2,SB,#NAME?
527,527-B,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127621-01,6951-527-B,"2""-FW-6127621-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,34.356,#N/A,34.356,34.356,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,527-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
527,527-C,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127621-01,6951-527-C,"2""-FW-6127621-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,527-C,527-C,#N/A,#N/A,,2,SB,#NAME?
527,527-D,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127621-01,6951-527-D,"2""-FW-6127621-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,527-D,527-D,#N/A,#N/A,,2,SB,#NAME?
528,528-A,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127632-01,6951-528-A,"2""-FW-6127632-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,21,21,21,27.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,528-A,528-A,#N/A,#N/A,,2,SB,#NAME?
528,528-B,ISS,ISS,BR,3/17/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127632-01,6951-528-B,"2""-FW-6127632-G1K-1-N-R4",,,,,,,78,,0,,,,,,,BF,,5/18/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,528-B,528-B,#N/A,#N/A,,2,SB,#NAME?
529,529-A,ISS,ISS,BR,5/20/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127632-02,6951-529-A,"2""-FW-6127632-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,,,1,10.808,#N/A,10.808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,529-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
530,530-A,ISS,ISS,BR,6/24/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127632-03,6951-530-A,"2""-FW-6127632-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,1,,1,10.808,#N/A,10.808,#N/A,#N/A,530-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
531,531-A,ISS,ISS,BR,6/24/2020,15,2,7/8/2020,13C,SS,G1K-1,6,RED 71007,13C-FW-6127632-04,6951-531-A,"2""-FW-6127632-G1K-1-N-R4",,,,,,,78,,0,,,,,,,,1,,1,10.808,#N/A,10.808,#N/A,#N/A,531-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,2,SB,#NAME?
