BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP
PIPING/6951/13C/625-B,5,CNLYU7~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,9000 Lbs, 3/4""",1,ea,83,FITTINGS,6951-625-B,10,G1A-15,13C
PIPING/6951/13C/625-B,6,CNLYU7~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,9000 Lbs, 3/4""",1,ea,83,FITTINGS,6951-625-B,10,G1A-15,13C
PIPING/6951/13C/625-B,7,CNLYU7~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,9000 Lbs, 3/4""",1,ea,83,FITTINGS,6951-625-B,10,G1A-15,13C
PIPING/6951/13C/626-A,1,C135SUU~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 2""",15.1,ft,83,PIPE,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,2,CED4AMR~4X2,4X2,"- Ecc Swage,MSS SP-95,ASTM A234 Gr.WPB,BE/PE, S-XS x S-160 4X2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,3,CKJ135~2X2,2X2,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2X2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,4,CJHNPJS~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A105,SW Ends,9000 Lbs, 2X3/4""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,5,CGU80E9~2,2,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE/NPTM End,Seamless,L  6in, S-160 2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,6,C329SWZ5~2,2,"- Union,MSS SP-83,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,7,CKG3TG~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,8,CKG3TG~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,9,CKG3TG~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,10,CKLF1V~2,2,"- Full Coup,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,83,FITTINGS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,11,C18CNV1U~2,2,"- SW Flg,ASME B16.5,ASTM A105,RF/SW End,150 Lbs, 2""",1,ea,83,FLANGES,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-A,12,C1N6KT90~2,2,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA02-8WB 2""",1,ea,83,VALVES / IN-LINE ITEMS,6951-626-A,10,G1A-15,13C
PIPING/6951/13C/626-B,1,CPP0AANB~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-XXS 3/4""",4.3,ft,83,PIPE,6951-626-B,10,G1A-15,13C
PIPING/6951/13C/626-B,2,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",0.9,ft,83,PIPE,6951-626-B,10,G1A-15,13C
PIPING/6951/13C/626-B,3,CNLYU7~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,9000 Lbs, 3/4""",1,ea,83,FITTINGS,6951-626-B,10,G1A-15,13C
PIPING/6951/13C/626-B,4,CNLYU7~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,9000 Lbs, 3/4""",1,ea,83,FITTINGS,6951-626-B,10,G1A-15,13C
PIPING/6951/13C/626-B,5,CNLYU7~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,9000 Lbs, 3/4""",1,ea,83,FITTINGS,6951-626-B,10,G1A-15,13C
PIPING/6951/13C/626-B,6,CFGEBSPZ~3/4,3/4,"- SW Flg,ASME B16.5,ASTM A105,RF/SW End,150 Lbs, 3/4""",1,ea,83,FLANGES,6951-626-B,10,G1A-15,13C
PIPING/6951/13C/626-B,7,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,83,VALVES / IN-LINE ITEMS,6951-626-B,10,G1A-15,13C
PIPING/6951/13C/626-C,1,C304D4UC~2X3/4,2X3/4,"- Npol (Flat) In-line,MSS SP-97 where applicable,ASTM A105,PE,L  3.5in,-,  x S-160 2X3/4""",1,ea,83,FITTINGS,6951-626-C,10,G1A-15,13C
PIPING/6951/13C/626-C,2,CFGDKG5H~2,2,"- Bld Flg,ASME B16.5,ASTM A105,RF,150 Lbs, 2""",1,ea,83,FLANGES,6951-626-C,10,G1A-15,13C
PIPING/6951/13C/626-C,3,C1NBKCGP~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,1500 Lbs, Tag: VSA09-5WB 3/4""",1,ea,83,VALVES / IN-LINE ITEMS,6951-626-C,10,G1A-15,13C
PIPING/6951/13C/627-A,1,C2L6N10~6,6,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,BE,Seamless, S-STD 6""",0.6,ft,83,PIPE,6951-627-A,10,G3H-1-TP1,13C
PIPING/6951/13C/627-A,2,C1NFHDG8~6X3/4,6X3/4,"- Nipolet,MSS SP-97 where applicable,ASTM A182 Gr.F5,PE,L  3.5in,-, S-STD x S-160 6X3/4""",1,ea,83,FITTINGS,6951-627-A,10,G3H-1-TP1,13C
PIPING/6951/13C/627-A,3,C2L6MPY~6,6,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 6""",1,ea,83,FLANGES,6951-627-A,10,G3H-1-TP1,13C
PIPING/6951/13C/627-A,4,C2L6MPY~6,6,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 6""",1,ea,83,FLANGES,6951-627-A,10,G3H-1-TP1,13C
PIPING/6951/13C/627-A,5,C1NFHH60~3/4,3/4,"- Gat Fem,API 602,ASTM A182 Gr.F5,SW End/NPTF End,800 Lbs, Tag: VSH02-800 3/4""",1,ea,83,VALVES / IN-LINE ITEMS,6951-627-A,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,1,C2L6N10~6,6,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,BE,Seamless, S-STD 6""",9.8,ft,83,PIPE,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,2,CK2XFFY~1,1,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,PE,Seamless, S-160 1""",0.9,ft,83,PIPE,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,3,CW1BJTB~6X1,6X1,"- Sockolet,MSS SP-97,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 6X1""",1,ea,83,FITTINGS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,4,C1NFHDG8~6X3/4,6X3/4,"- Nipolet,MSS SP-97 where applicable,ASTM A182 Gr.F5,PE,L  3.5in,-, S-STD x S-160 6X3/4""",1,ea,83,FITTINGS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,5,C1YAVXX7~6,6,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WP5 Cl.1,BW Ends,Welded + 100% RT, S-STD 6""",1,ea,83,FITTINGS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,6,C1YAVXX7~6,6,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WP5 Cl.1,BW Ends,Welded + 100% RT, S-STD 6""",1,ea,83,FITTINGS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,7,C1YAVXX7~6,6,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WP5 Cl.1,BW Ends,Welded + 100% RT, S-STD 6""",1,ea,83,FITTINGS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,8,CJJJ1LP~1,1,"- 90deg Elb,ASME B16.11,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 1""",1,ea,83,FITTINGS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,9,C2L6MPY~6,6,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 6""",1,ea,83,FLANGES,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,10,C2L6MPY~6,6,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 6""",1,ea,83,FLANGES,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,11,CJJJ19X~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F5,RF/SW End,300 Lbs, 1""",1,ea,83,FLANGES,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,12,C1NFHH60~3/4,3/4,"- Gat Fem,API 602,ASTM A182 Gr.F5,SW End/NPTF End,800 Lbs, Tag: VSH02-800 3/4""",1,ea,83,VALVES / IN-LINE ITEMS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-B,13,PS107-6-18-4_627-B~6,6,"- PS107-6-18-4 6""",1,ea,83,SUPPORTS,6951-627-B,10,G3H-1-TP1,13C
PIPING/6951/13C/627-C,1,CK2XFFY~1,1,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,PE,Seamless, S-160 1""",1.3,ft,83,PIPE,6951-627-C,10,G3H-1-TP1,13C
PIPING/6951/13C/627-C,2,CJJJ19X~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F5,RF/SW End,300 Lbs, 1""",1,ea,83,FLANGES,6951-627-C,10,G3H-1-TP1,13C
PIPING/6951/13C/627-C,3,C1NFHH5V~1,1,"- Gat Fem,API 602,ASTM A182 Gr.F5,SW Ends,800 Lbs, Tag: VSH01-800 1""",1,ea,83,VALVES / IN-LINE ITEMS,6951-627-C,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,1,C2L6N2B~8,8,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,BE,Seamless, S-STD 8""",2.2,ft,88,PIPE,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,2,CW1BJTG~8X1,8X1,"- Sockolet,MSS SP-97,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 8X1""",1,ea,88,FITTINGS,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,3,C1NFHDGB~8X3/4,8X3/4,"- Nipolet,MSS SP-97 where applicable,ASTM A182 Gr.F5,PE,L  3.5in,-, S-STD x S-160 8X3/4""",1,ea,88,FITTINGS,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,4,C1YAVYPV~8,8,"- 45deg Elb LR,ASME B16.9,ASTM A234 Gr.WP5 Cl.1,BW Ends,Welded + 100% RT, S-STD 8""",1,ea,88,FITTINGS,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,5,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,6,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,7,C1NFHH60~3/4,3/4,"- Gat Fem,API 602,ASTM A182 Gr.F5,SW End/NPTF End,800 Lbs, Tag: VSH02-800 3/4""",1,ea,88,VALVES / IN-LINE ITEMS,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,8,PS605-6-18.77-2-N-S_674-A~8,8,"- PS605-6-18.77-2-N-S 8""",1,ea,88,SUPPORTS,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-A,9,PS615-B_674-A~8,8,"- PS615-B 8""",1,ea,88,SUPPORTS,6951-674-A,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,1,C2L6N2B~8,8,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,BE,Seamless, S-STD 8""",0.9,ft,88,PIPE,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,2,CEK5493~2,2,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,PE,Seamless, S-XS 2""",1.7,ft,88,PIPE,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,3,C1PB58TV~8X2,8X2,"- Nipolet,MSS SP-97 where applicable,ASTM A182 Gr.F5,PE,L  3.5in,-, S-STD x S-160 8X2""",1,ea,88,FITTINGS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,4,CW1BJTG~8X1,8X1,"- Sockolet,MSS SP-97,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 8X1""",1,ea,88,FITTINGS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,5,CJJKGVH~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 2X3/4""",1,ea,88,FITTINGS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,6,CJJJ1LT~2,2,"- 90deg Elb,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2""",1,ea,88,FITTINGS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,7,CJJJ1LT~2,2,"- 90deg Elb,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2""",1,ea,88,FITTINGS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,8,C1NFES6X~3/4,3/4,"- Nip,ASME B36.10,ASTM A335 Gr.P5,PE,Seamless,L  4in, S-160 3/4""",1,ea,88,FITTINGS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,9,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,10,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,11,C1NFHH60~3/4,3/4,"- Gat Fem,API 602,ASTM A182 Gr.F5,SW End/NPTF End,800 Lbs, Tag: VSH02-800 3/4""",1,ea,88,VALVES / IN-LINE ITEMS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/674-B,12,PS615-B_674-B~8,8,"- PS615-B 8""",1,ea,88,SUPPORTS,6951-674-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,1,C2L6N2B~8,8,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,BE,Seamless, S-STD 8""",2.3,ft,88,PIPE,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,2,CW1BJTG~8X1,8X1,"- Sockolet,MSS SP-97,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 8X1""",1,ea,88,FITTINGS,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,3,C1NFHDGB~8X3/4,8X3/4,"- Nipolet,MSS SP-97 where applicable,ASTM A182 Gr.F5,PE,L  3.5in,-, S-STD x S-160 8X3/4""",1,ea,88,FITTINGS,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,4,C1YAVYPV~8,8,"- 45deg Elb LR,ASME B16.9,ASTM A234 Gr.WP5 Cl.1,BW Ends,Welded + 100% RT, S-STD 8""",1,ea,88,FITTINGS,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,5,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,6,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,7,C1NFHH60~3/4,3/4,"- Gat Fem,API 602,ASTM A182 Gr.F5,SW End/NPTF End,800 Lbs, Tag: VSH02-800 3/4""",1,ea,88,VALVES / IN-LINE ITEMS,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,8,PS605-6-16.57-2-N-S_675-A~8,8,"- PS605-6-16.57-2-N-S 8""",1,ea,88,SUPPORTS,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-A,9,PS615-B_675-A~8,8,"- PS615-B 8""",1,ea,88,SUPPORTS,6951-675-A,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,1,C2L6N2B~8,8,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,BE,Seamless, S-STD 8""",0.9,ft,88,PIPE,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,2,CEK5493~2,2,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,PE,Seamless, S-XS 2""",1.9,ft,88,PIPE,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,3,C1PB58TV~8X2,8X2,"- Nipolet,MSS SP-97 where applicable,ASTM A182 Gr.F5,PE,L  3.5in,-, S-STD x S-160 8X2""",1,ea,88,FITTINGS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,4,CW1BJTG~8X1,8X1,"- Sockolet,MSS SP-97,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 8X1""",1,ea,88,FITTINGS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,5,CJJKGVH~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 2X3/4""",1,ea,88,FITTINGS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,6,CJJJ1LT~2,2,"- 90deg Elb,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2""",1,ea,88,FITTINGS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,7,CJJJ1LT~2,2,"- 90deg Elb,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2""",1,ea,88,FITTINGS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,8,C1NFES6X~3/4,3/4,"- Nip,ASME B36.10,ASTM A335 Gr.P5,PE,Seamless,L  4in, S-160 3/4""",1,ea,88,FITTINGS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,9,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,10,C2L6MS8~8,8,"- WN Flg,ASME B16.5,ASTM A182 Gr.F5,RF/BW End,300 Lbs, S-STD 8""",1,ea,88,FLANGES,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,11,C1NFHH60~3/4,3/4,"- Gat Fem,API 602,ASTM A182 Gr.F5,SW End/NPTF End,800 Lbs, Tag: VSH02-800 3/4""",1,ea,88,VALVES / IN-LINE ITEMS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/675-B,12,PS615-B_675-B~8,8,"- PS615-B 8""",1,ea,88,SUPPORTS,6951-675-B,10,G3H-1-TP1,13C
PIPING/6951/13C/676-A,1,CPPKASDW~12,12,"- 12 IN x S-80 Seamless, Pipes, B36.10, A106 Gr.B, BE,",19.3,ft,88,PIPE,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,2,CPPF2LXS~3,3,"- 3 IN x S-XS Seamless, Pipes, B36.10, A106 Gr.B, BE,",0.8,ft,88,PIPE,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,3,CMMB95A~12X12,12X12,"- 12 IN x S-80 Equal tee, Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,88,FITTINGS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,4,CWW856~12X3,12X3,"- 12 IN x S-80 / 3 IN x S-XS Weldolet, MSS SP-97, A105, BW,",1,ea,88,FITTINGS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,5,C1YLWHLJ~12X2,12X2,"- 12 IN x S-80 / 2 IN x S-160 Nipolet, L  3.5in, MSS SP-97 , A105, PE,",1,ea,88,FITTINGS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,6,CMM92TV~12,12,"- 12 IN x S-80 90 Deg. Ell LR (R1.5D), Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,88,FITTINGS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,7,CMM92TV~12,12,"- 12 IN x S-80 90 Deg. Ell LR (R1.5D), Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,88,FITTINGS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,8,CMM92TV~12,12,"- 12 IN x S-80 90 Deg. Ell LR (R1.5D), Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,88,FITTINGS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,9,CMM9314~3,3,"- 3 IN x S-XS 90 Deg. Ell LR (R1.5D), Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,88,FITTINGS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,10,CFGKG2AM~12,12,"- 12 IN x S-80 WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,88,FLANGES,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,11,CFGFEFG0~3,3,"- 3 IN x S-XS WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,88,FLANGES,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,12,CECP4RU~2,2,"- SW Flg,ASME B16.5,ASTM A105,RF/SW End,1500 Lbs, 2""",1,ea,88,FLANGES,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-A,13,PS605-8-24.37-1-N-S_676-A~12,12,"- PS605-8-24.37-1-N-S 12""",1,ea,88,SUPPORTS,6951-676-A,10,G6A-1,13C
PIPING/6951/13C/676-B,1,CPPKASDW~12,12,"- 12 IN x S-80 Seamless, Pipes, B36.10, A106 Gr.B, BE,",0.7,ft,88,PIPE,6951-676-B,10,G6A-1,13C
PIPING/6951/13C/676-B,2,C1NKTZ8Z~12X3/4,12X3/4,"- 12 IN x S-80 / .75 IN x S-160 Nipolet, L  3.5in, MSS SP-97 , A105, PE,",1,ea,88,FITTINGS,6951-676-B,10,G6A-1,13C
PIPING/6951/13C/676-B,3,CFGKG2AM~12,12,"- 12 IN x S-80 WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,88,FLANGES,6951-676-B,10,G6A-1,13C
PIPING/6951/13C/676-B,4,CFGKG2AM~12,12,"- 12 IN x S-80 WN Flange, B16.5, A105, 600 Lbs, RF,",1,ea,88,FLANGES,6951-676-B,10,G6A-1,13C
PIPING/6951/13C/676-B,5,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,88,VALVES / IN-LINE ITEMS,6951-676-B,10,G6A-1,13C
PIPING/6951/13D/226-A,1,CPPD8UCB~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-XS 2""",25,ft,49,PIPE,6951-226-A,11,G1U-4-TP1,13D
PIPING/6951/13D/226-A,2,CDFDG509~2X2,2X2,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2X2""",1,ea,49,FITTINGS,6951-226-A,11,G1U-4-TP1,13D
PIPING/6951/13D/226-A,3,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,49,FITTINGS,6951-226-A,11,G1U-4-TP1,13D
PIPING/6951/13D/226-B,1,CPPD8UCB~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-XS 2""",11.4,ft,49,PIPE,6951-226-B,11,G1U-4-TP1,13D
PIPING/6951/13D/226-B,2,CDF6B6KK~2X3/4,2X3/4,"- Conc Swage,MSS SP-95,ASTM A234 Gr.WPB,PE, S-XS x S-160 2X3/4""",1,ea,49,FITTINGS,6951-226-B,11,G1U-4-TP1,13D
PIPING/6951/13D/226-B,3,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,49,FITTINGS,6951-226-B,11,G1U-4-TP1,13D
PIPING/6951/13D/226-B,4,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,49,FITTINGS,6951-226-B,11,G1U-4-TP1,13D
PIPING/6951/13D/226-B,5,CDFD8UY9~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,3000 Lbs, 2""",1,ea,49,FITTINGS,6951-226-B,11,G1U-4-TP1,13D
PIPING/6951/13D/226-B,6,CFGEBSPZ~3/4,3/4,"- SW Flg,ASME B16.5,ASTM A105,RF/SW End,150 Lbs, 3/4""",1,ea,49,FLANGES,6951-226-B,11,G1U-4-TP1,13D
PIPING/6951/13D/227-A,1,CEK5493~2,2,"- Pipes (Length),ASME B36.10,ASTM A335 Gr.P5,PE,Seamless, S-XS 2""",9.6,ft,49,PIPE,6951-227-A,11,G3H-1-TP1,13D
PIPING/6951/13D/227-A,2,CJK6TL0~2X2,2X2,"- Eq Te,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2X2""",1,ea,49,FITTINGS,6951-227-A,11,G3H-1-TP1,13D
PIPING/6951/13D/227-A,3,CJK6TL0~2X2,2X2,"- Eq Te,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2X2""",1,ea,49,FITTINGS,6951-227-A,11,G3H-1-TP1,13D
PIPING/6951/13D/227-A,4,CJJKGVH~2X3/4,2X3/4,"- Red Te,ASME B16.11,ASTM A182 Gr.F5,SW Ends,6000 Lbs, 2X3/4""",1,ea,49,FITTINGS,6951-227-A,11,G3H-1-TP1,13D
PIPING/6951/13D/227-A,5,CJJJ1LT~2,2,"- 90deg Elb,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2""",1,ea,49,FITTINGS,6951-227-A,11,G3H-1-TP1,13D
PIPING/6951/13D/227-A,6,CJJJ1LT~2,2,"- 90deg Elb,ASME B16.11,ASTM A182 Gr.F5,SW Ends,3000 Lbs, 2""",1,ea,49,FITTINGS,6951-227-A,11,G3H-1-TP1,13D
